departamento,anio_referencia_y,mes_referencia_y,produccion_mensual_desde_semana_t,produccion_mensual_proxy_t,produccion_anual_departamental_t,area_cosechada_departamental_ha,rendimiento_departamental_t_ha,valor_cosecha_anual_millones,PRECTOTCORR,IMERG_PRECTOT,lluvia_acum_4s,lluvia_acum_8s,T2M_mean,T2M_MAX_mean,T2M_MIN_mean,RH2M_mean,GWETROOT_mean,ALLSKY_SFC_SW_DWN_mean,WS2M_mean,anomalia_lluvia_semana_iso_mean,indice_climatico_base_x_mean,indice_climatico_ajustado_x_mean,dummy_exceso_lluvia_p75_any,dummy_estres_hidrico_p25_any,dummy_temp_max_alta_p75_any,precio_interno_cop_carga_mean,precio_externo_exdock_cent_usd_lb_mean,exportaciones_mensual_miles_sacos_mean,trm_promedio_semana_cop_usd_mean,diff_target_mensual,fecha_mes,mes_label
CALDAS,2021,3,211.3243529535481,233.9662479128568,2802.47,2571.07,0.986317850327909,10768530.45442331,14.83285714285714,284,56.82428571428571,105.6942857142857,15.93785714285714,20.42857142857143,12.7575,86.25714285714287,0.7474999999999999,14.0675,0.3075,-1.716160714285714,0.4300138034292187,0.8290041410287656,0,0,0,1156107.142857143,16.25,1128.007,3603.13,-22.64189495930873,2021-03-01,2021-03
CALDAS,2021,4,211.9856400444231,180.4882483899181,2802.47,2571.07,0.9894042871384586,10768530.45442331,26.45,355,96.54714285714286,167.66,16.524,21.19171428571429,13.10142857142857,86.32514285714286,0.7797142857142857,15.93914285714286,0.2622857142857143,-2.274142857142857,0.5438379620357902,0.863151388610737,0,0,0,1209342.857142857,15.38,1035.027,3660.336,31.49739165450504,2021-04-01,2021-04
CALDAS,2021,5,123.9769537327482,137.2601987755426,2802.47,2571.07,0.5786398055257065,10768530.45442331,7.319999999999999,284,41.59428571428572,123.8528571428571,16.74392857142857,21.6375,13.055,84.85142857142857,0.7428571428571429,16.93857142857143,0.2542857142857142,-4.509285714285714,0.4270934930675886,0.8281280479202765,0,0,1,1387714.285714286,15.13,345.0,3736.075,-13.28324504279445,2021-05-01,2021-05
CALDAS,2021,6,215.3984564655913,234.4118979088813,2802.47,2571.07,1.0053329849389925,10768530.45442331,26.26857142857143,284,81.73142857142858,123.3257142857143,15.90071428571429,20.57857142857143,12.24607142857143,86.74785714285714,0.7535714285714286,15.86642857142857,0.2514285714285714,-0.3559821428571425,0.5174205470451003,0.85522616411353,0,1,1,1417821.428571428,15.31,890.284,3680.635,-19.01344144328999,2021-06-01,2021-06
CALDAS,2021,7,299.4135437806339,269.3954225968037,2802.47,2571.07,1.3974580720741197,10768530.45442331,7.655714285714286,355,60.97857142857143,165.8414285714286,16.058,21.43571428571429,11.66457142857143,82.09457142857143,0.7165714285714285,16.61314285714285,0.2865714285714286,-3.313357142857143,0.3872174949384162,0.8161652484815247,0,1,1,1557857.142857143,14.81,1184.276,3822.534,30.0181211838302,2021-07-01,2021-07
CALDAS,2021,8,184.1540790023776,203.8848731812038,2802.47,2571.07,0.8595055552857491,10768530.45442331,8.298571428571428,284,30.66714285714286,68.51428571428572,16.39071428571429,21.68107142857143,12.45392857142857,81.59642857142856,0.6675000000000001,16.59678571428572,0.2928571428571428,-1.712232142857143,0.363720213501466,0.8091160640504398,0,1,1,1700964.285714286,14.88,1130.973,3885.995,-19.73079417882616,2021-08-01,2021-08
CALDAS,2021,9,304.3717593815643,269.3954225968037,2802.47,2571.07,1.4205996385080029,10768530.45442331,14.37285714285714,355,55.29,96.69285714285716,16.50114285714286,22.24171428571429,12.208,80.41485714285714,0.6585714285714286,17.89885714285714,0.2871428571428571,-0.6018571428571428,0.3946403543124775,0.8183921062937431,0,1,1,1723100.0,15.88,1089.832,3818.934,34.97633678476063,2021-09-01,2021-09
CALDAS,2021,10,203.6764239895149,225.4988979883915,2802.47,2571.07,0.9506225376493748,10768530.45442331,9.714285714285715,284,41.44571428571429,86.0,16.78892857142857,21.61214285714286,13.55285714285714,84.83214285714286,0.6528571428571428,16.30392857142857,0.2903571428571428,-3.779821428571429,0.3303234135744996,0.7990970240723498,0,1,1,1782785.714285715,15.63,986.834,3771.41,-21.8224739988766,2021-10-01,2021-10
CALDAS,2021,11,235.2140679017253,252.0150727518486,2802.47,2571.07,1.0978187349316444,10768530.45442331,12.07142857142857,284,36.73571428571429,78.18142857142857,16.4025,20.88642857142857,13.32928571428572,86.36857142857143,0.6539285714285714,15.8475,0.3071428571428571,-3.695089285714286,0.3501530845315999,0.8050459253594799,0,1,1,1997101.19047619,15.25,1135.451,3895.2825,-16.80100485012326,2021-11-01,2021-11
CALDAS,2021,12,338.2453866342674,308.6126222469587,2802.47,2571.07,1.5786986117107695,10768530.45442331,23.95714285714286,355,87.27571428571429,141.3885714285714,16.35257142857143,20.56342857142857,13.38542857142857,88.99685714285715,0.696,14.94542857142857,0.2651428571428572,0.3675714285714285,0.4423067847365445,0.8326920354209634,0,1,0,2115742.857142857,15.75,1167.18,3966.816,29.63276438730873,2021-12-01,2021-12
CALDAS,2022,1,179.6446335205967,198.8922728263749,2539.68,2487.43,0.8666517659782026,14502232.05729942,13.29,284,67.32428571428571,137.2228571428572,16.09178571428571,20.8825,12.58178571428572,86.72821428571427,0.7264285714285714,15.48214285714286,0.3117857142857143,-0.6963750000000002,0.4146367414463966,0.8243910224339189,0,1,0,2153767.857142857,15.5,1031.827,4001.5425,-19.24763930577822,2022-01-01,2022-01
CALDAS,2022,2,211.4621597199444,212.6405866162165,2539.68,2487.43,1.0201476691361495,14502232.05729942,26.16428571428571,284,81.82,149.1442857142857,16.16285714285714,20.60071428571429,13.10892857142857,88.08107142857143,0.7567857142857144,14.88142857142857,0.3049999999999999,2.235535714285715,0.5434468560331344,0.8630340568099403,0,1,0,2212119.047619048,15.63,983.233,3938.4075,-1.178426896272072,2022-02-01,2022-02
CALDAS,2022,3,234.212345634087,209.4326467319202,2539.68,2487.43,1.1299003982459983,14502232.05729942,42.37714285714286,355,157.68,274.9614285714285,16.27428571428571,20.74028571428572,13.21,87.99028571428572,0.8594285714285714,15.35028571428571,0.2845714285714285,2.712428571428572,0.6783770719285528,0.9035131215785658,1,0,0,1994971.428571429,17.25,1120.626,3806.814,24.77969890216684,2022-03-01,2022-03
CALDAS,2022,4,162.1857533208087,171.8539223730199,2539.68,2487.43,0.7824256521187347,14502232.05729942,41.06142857142857,284,168.0485714285714,290.2671428571429,16.2725,20.92107142857143,12.88571428571428,87.9625,0.9517857142857142,15.25678571428572,0.2707142857142856,2.589553571428572,0.7600332740521252,0.9280099822156376,1,0,0,2030119.047619048,17.63,848.0,3801.7925,-9.66816905221117,2022-04-01,2022-04
CALDAS,2022,5,210.4822491825425,233.0339187378149,2539.68,2487.43,1.0154203294928943,14502232.05729942,28.91857142857143,284,128.8357142857143,296.8842857142857,16.33178571428572,20.97071428571429,12.89392857142857,88.15357142857142,0.9528571428571428,15.53071428571429,0.2582142857142857,0.8903571428571431,0.7378670764346,0.92136012293038,1,0,0,2097571.428571429,17.13,944.263,4028.5875,-22.55166955527238,2022-05-01,2022-05
CALDAS,2022,6,253.8692492472454,217.9107735689892,2539.68,2487.43,1.224730340539008,14502232.05729942,32.19428571428571,355,130.6914285714286,289.3171428571429,15.63571428571429,20.06628571428572,12.36571428571429,89.02714285714285,0.9397142857142856,14.45942857142857,0.2428571428571428,-0.2580714285714286,0.6501282182923442,0.8950384654877033,1,0,0,2177485.714285715,17.38,939.0,3951.326,35.95847567825621,2022-06-01,2022-06
CALDAS,2022,7,195.290940208697,216.2149695167716,2539.68,2487.43,0.9421335605441618,14502232.05729942,31.55142857142857,284,99.51714285714286,200.4185714285715,15.84642857142857,20.72964285714286,12.04178571428571,86.91285714285715,0.9035714285714286,15.70428571428571,0.2546428571428572,3.280267857142857,0.6841193378474321,0.9052358013542297,1,0,0,2248178.571428572,17.38,1020.512,4387.6125,-20.92402930807464,2022-07-01,2022-07
CALDAS,2022,8,196.4087064643391,217.4524964426611,2539.68,2487.43,0.9475259515130352,14502232.05729942,20.33,284,124.8785714285714,224.3957142857143,15.80607142857143,21.04571428571428,11.73107142857143,85.37035714285715,0.9182142857142858,17.015,0.2746428571428571,1.295625,0.653872788006358,0.8961618364019074,1,0,0,2296321.428571429,17.44,872.0,4315.08,-21.043789978322,2022-08-01,2022-08
CALDAS,2022,9,225.2727738564527,191.101561678798,2539.68,2487.43,1.0867736122332818,14502232.05729942,24.33714285714286,355,79.89142857142858,220.6842857142857,15.88657142857143,20.89142857142857,12.28457142857143,86.34714285714286,0.844,17.14714285714286,0.2871428571428571,1.391,0.5948347216040519,0.8784504164812155,0,0,0,2409257.142857143,18.06,816.0,4438.996,34.17121217765467,2022-09-01,2022-09
CALDAS,2022,10,183.7839107906566,203.4750440896555,2539.68,2487.43,0.8866207006781615,14502232.05729942,39.57428571428571,284,136.8757142857143,200.8528571428571,15.87964285714286,20.03892857142857,13.00392857142857,89.9725,0.9167857142857144,15.92892857142857,0.3135714285714286,3.685178571428572,0.7182589585467956,0.9154776875640386,1,0,0,2270857.142857143,18.06,944.0,4716.65,-19.69113329899892,2022-10-01,2022-10
CALDAS,2022,11,225.1619003581476,242.886876953868,2539.68,2487.43,1.086238730053819,14502232.05729942,36.45285714285714,284,154.0185714285714,290.8942857142857,15.80178571428571,19.8725,13.01642857142857,90.63892857142858,0.9728571428571428,15.13107142857143,0.2892857142857143,2.400267857142857,0.7244706457272587,0.9173411937181776,1,0,0,1997750.0,18.5,853.0,4931.7075,-17.72497659572048,2022-11-01,2022-11
CALDAS,2022,12,254.5491942858753,224.78493046391,2539.68,2487.43,1.2280105697167372,14502232.05729942,22.30285714285714,355,111.6942857142857,304.6414285714286,15.55457142857143,19.902,12.46,89.40828571428571,0.948,15.52,0.2748571428571428,0.0367142857142853,0.6188021039366062,0.8856406311809819,1,0,0,1937114.285714286,19.75,1035.0,4793.856,29.7642638219653,2022-12-01,2022-12
CALDAS,2023,1,153.3161315441988,169.7428599239344,2219.1,2332.1,0.7888999522020436,11143094.64744758,32.05714285714286,284,118.3742857142857,191.14,15.24214285714286,19.52714285714286,12.20357142857143,88.72357142857143,0.9596428571428572,15.60607142857143,0.2671428571428571,3.995410714285714,0.654513548690507,0.8963540646071521,1,0,0,1823607.142857143,22.38,832.373,4720.7275,-16.42672837973561,2023-01-01,2023-01
CALDAS,2023,2,197.078835637491,200.4451974908212,2219.1,2332.1,1.0140843135585489,11143094.64744758,12.14857142857143,284,62.67142857142858,181.0457142857143,15.86571428571429,20.80607142857143,12.29178571428572,86.87035714285715,0.8946428571428571,17.01607142857143,0.2671428571428571,-1.268392857142857,0.5900014728315528,0.8770004418494657,1,0,0,2066000.0,21.75,929.255,4786.075,-3.366361853330176,2023-02-01,2023-02
CALDAS,2023,3,177.9442494578923,156.249475897723,2219.1,2332.1,0.9156258280068212,11143094.64744758,40.34714285714286,355,139.5657142857143,218.2557142857143,16.14371428571429,20.47028571428572,13.24542857142857,88.536,0.9254285714285712,14.20971428571428,0.2788571428571428,2.306428571428571,0.6992508253872407,0.909775247616172,1,0,0,1993171.428571429,20.88,906.561,4763.01,21.69477356016927,2023-03-01,2023-03
CALDAS,2023,4,103.2816323515485,110.6588918052306,2219.1,2332.1,0.5314435865608601,11143094.64744758,25.81,284,111.3571428571429,234.9042857142857,16.41714285714286,21.16785714285714,13.03642857142857,87.42964285714287,0.9482142857142856,14.94571428571428,0.2925,-1.223303571428571,0.7370017994187291,0.9211005398256188,1,0,0,1985821.428571428,17.75,723.151,4535.2875,-7.377259453682029,2023-04-01,2023-04
CALDAS,2023,5,142.3995117595848,157.6566023052546,2219.1,2332.1,0.7327276450902696,11143094.64744758,17.82285714285714,284,70.44142857142857,181.7985714285714,17.00178571428571,21.685,13.46571428571429,87.31928571428571,0.885,16.84964285714286,0.2642857142857143,-1.883571428571428,0.6135376033677138,0.8840612810103141,0,0,1,1909642.857142857,17.38,845.853,4550.385,-15.2570905456698,2023-05-01,2023-05
CALDAS,2023,6,214.1567625168922,186.9518134646098,2219.1,2332.1,1.1019601004256705,11143094.64744758,22.78,355,103.7828571428571,197.6428571428571,16.37657142857143,21.40257142857143,12.352,85.31171428571429,0.8585714285714285,17.67028571428571,0.3102857142857143,-2.140928571428572,0.6538269786790846,0.8961480936037253,0,0,0,1581771.428571428,15.88,753.422,4227.576,27.20494905228242,2023-06-01,2023-06
CALDAS,2023,7,167.2700190925764,185.1918068524953,2219.1,2332.1,0.8607007543033819,11143094.64744758,16.92142857142857,284,70.72285714285715,151.0871428571429,16.59214285714286,21.35714285714286,12.84642857142857,85.16071428571429,0.8121428571428572,16.60464285714286,0.2871428571428571,-0.377232142857143,0.5726931862321313,0.8718079558696393,0,0,0,1315964.285714286,15.63,851.998,4066.7,-17.92178775991889,2023-07-01,2023-07
CALDAS,2023,8,193.1017433791276,170.5250850848742,2219.1,2332.1,0.9936198793145796,11143094.64744758,21.87428571428571,355,72.81428571428572,153.3885714285714,16.53771428571429,21.638,12.37742857142857,83.56285714285714,0.7542857142857142,18.056,0.3225714285714285,0.6917857142857142,0.5315029223077422,0.8594508766923227,0,0,1,1316914.285714286,17.0,816.755,4066.912,22.57665829425335,2023-08-01,2023-08
CALDAS,2023,9,156.7261189531916,166.0272904094704,2219.1,2332.1,0.8064463048060971,11143094.64744758,10.61142857142857,284,60.43285714285715,123.3957142857143,17.15678571428571,22.59071428571428,12.71035714285714,82.27678571428572,0.7196428571428571,18.35428571428572,0.2960714285714285,-0.8757142857142856,0.4124712307325255,0.8237413692197576,0,1,1,1283328.869047619,18.0,840.002,3998.6925,-9.301171456278835,2023-09-01,2023-09
CALDAS,2023,10,204.4436123707095,226.3482851247141,2219.1,2332.1,1.0519803389428044,11143094.64744758,26.18,284,93.34,153.7728571428572,16.585,21.0475,13.30821428571429,88.1275,0.7578571428571428,16.36678571428572,0.3178571428571428,0.3366071428571428,0.5566360277007836,0.866990808310235,0,1,1,1383750.0,20.38,908.637,4237.865,-21.90467275400459,2023-10-01,2023-10
CALDAS,2023,11,288.4153915061503,250.7240175542362,2219.1,2332.1,1.484063589929164,11143094.64744758,31.10285714285714,355,134.2585714285714,252.6414285714286,16.59657142857143,21.09857142857143,13.26485714285714,88.00028571428571,0.8362857142857143,16.42771428571428,0.282,-0.0170000000000001,0.619353839936727,0.8858061519810182,1,0,0,1410619.047619048,18.75,1104.61,4038.776,37.69137395191404,2023-11-01,2023-11
CALDAS,2023,12,215.4904153040583,238.578674086636,2219.1,2332.1,1.108822513463702,11143094.64744758,16.19571428571428,284,55.02142857142857,164.2371428571429,16.94571428571428,20.88,14.0325,89.58857142857143,0.8160714285714286,14.41464285714286,0.2935714285714285,-0.3968750000000003,0.5114571086632068,0.853437132598962,0,0,0,1467000.0,20.0,1066.685,3942.2475,-23.0882587825777,2023-12-01,2023-12
CALDAS,2024,1,171.1267323623127,189.4617394011319,2765.36,2351.82,0.8731623969299319,16061885.36132928,3.311428571428571,284,38.79285714285714,93.81428571428572,17.39892857142857,22.76964285714286,13.18142857142857,82.51107142857143,0.7728571428571429,20.2825,0.3214285714285713,-3.191017857142857,0.4283803797119839,0.8285141139135952,0,0,1,1417678.571428571,21.0,937.134,3914.335,-18.33500703881924,2024-01-01,2024-01
CALDAS,2024,2,224.7398842076899,189.8568629452427,2765.36,2351.82,1.1467198214541412,16061885.36132928,20.57571428571429,355,68.11714285714285,118.8385714285714,17.74457142857143,22.79028571428571,14.228,85.52742857142857,0.728,16.50714285714286,0.2737142857142857,-0.6678571428571429,0.3708071985187584,0.8112421595556274,0,1,1,1455914.285714286,26.0,1045.063,3930.926,34.88302126244716,2024-02-01,2024-02
CALDAS,2024,3,154.448132753861,170.996146977489,2765.36,2351.82,0.7880609881055233,16061885.36132928,9.96857142857143,284,36.76285714285714,92.95142857142858,18.29321428571428,23.51357142857143,14.7,83.355,0.6839285714285714,15.69642857142857,0.2657142857142857,-3.038392857142857,0.2108583502146875,0.7632575050644061,0,1,1,1441214.285714286,26.25,1005.461,3895.665,-16.548014223628,2024-03-01,2024-03
CALDAS,2024,4,136.8181125407687,146.5908348651093,2765.36,2351.82,0.698105021000427,16061885.36132928,34.14,284,99.14428571428572,135.9071428571428,17.52428571428571,22.14285714285714,14.22071428571429,86.69107142857143,0.7382142857142857,16.42214285714286,0.2746428571428571,0.8591964285714284,0.4958490627911007,0.8487547188373301,1,1,1,1659785.714285714,24.75,791.794,3865.705,-9.772722324340634,2024-04-01,2024-04
CALDAS,2024,5,246.4780668163213,221.2691847020518,2765.36,2351.82,1.2576374049867147,16061885.36132928,54.19,355,230.8042857142857,366.4242857142857,17.368,21.61428571428571,14.27542857142857,89.25228571428572,0.9177142857142856,15.67085714285714,0.2317142857142857,4.580071428571428,0.6932409509832832,0.907972285294985,1,0,1,1607542.857142857,22.5,935.22,3870.384,25.2088821142695,2024-05-01,2024-05
CALDAS,2024,6,216.1062370590039,231.5423968489328,2765.36,2351.82,1.1026672299359843,16061885.36132928,44.94571428571429,284,146.6757142857143,341.0042857142857,16.62285714285714,20.98321428571429,13.38178571428571,89.37464285714286,0.9521428571428572,15.35857142857143,0.2328571428571428,4.348392857142857,0.8045294441248829,0.9413588332374648,1,0,1,1825392.857142857,23.88,1023.959,4055.79,-15.43615978992887,2024-06-01,2024-06
CALDAS,2024,7,206.794566877602,228.9511276144879,2765.36,2351.82,1.055155072467801,16061885.36132928,18.52,284,138.1642857142857,284.84,16.54035714285714,21.39428571428572,12.66321428571428,85.96214285714285,0.935,17.1825,0.275,0.0224107142857143,0.6938120167192183,0.9081436050157654,1,0,0,1879714.285714286,25.25,1019.355,4035.035,-22.15656073688595,2024-07-01,2024-07
CALDAS,2024,8,236.453351971842,207.2422988861182,2765.36,2351.82,1.2064869861052734,16061885.36132928,16.09571428571429,355,63.55285714285715,210.0171428571429,16.46457142857143,21.682,12.22314285714286,84.21742857142857,0.8157142857142856,18.32914285714286,0.2979999999999999,-0.4639285714285716,0.5830601759342802,0.8749180527802839,0,0,1,1937142.857142857,25.38,1029.58,4067.31,29.21105308572385,2024-08-01,2024-08
CALDAS,2024,9,197.5257857674611,211.6347704651369,2765.36,2351.82,1.007861753539613,16061885.36132928,14.19857142857143,284,42.03285714285714,97.28571428571428,16.86142857142857,22.04464285714286,12.69785714285714,83.96714285714286,0.7303571428571428,18.41142857142857,0.2903571428571429,0.0210714285714289,0.4575407442373228,0.8372622232711968,0,1,1,2118607.142857143,26.25,998.341,4183.9575,-14.10898469767577,2024-09-01,2024-09
CALDAS,2024,10,306.4190474499862,264.5658364485032,2765.36,2351.82,1.563482141235228,16061885.36132928,27.86,355,109.2,170.5828571428572,16.58714285714286,21.14314285714286,13.25228571428571,87.28028571428571,0.7614285714285715,16.97371428571429,0.3097142857142857,-0.3922142857142859,0.5678881702082438,0.870366451062473,0,1,1,2175914.285714285,28.5,1039.068,4261.012000000001,41.85321100148303,2024-10-01,2024-10
CALDAS,2024,11,324.648519948624,347.9871865264515,2765.36,2351.82,1.6564967724500548,16061885.36132928,27.93142857142857,284,103.8671428571429,193.7171428571429,16.13392857142857,20.09678571428572,13.44928571428571,90.66535714285716,0.8367857142857142,14.48285714285714,0.3003571428571429,0.4327678571428577,0.6187888243515508,0.8856366473054651,1,0,0,2498035.714285715,21.38,1193.949,4408.6275,-23.33866657782755,2024-11-01,2024-11
CALDAS,2024,12,320.881458094892,355.2616143193448,2765.36,2351.82,1.6372755981064469,16061885.36132928,21.87571428571429,284,78.7057142857143,182.5728571428572,16.44071428571429,20.41107142857143,13.63035714285714,90.43928571428572,0.8625,14.07785714285714,0.2757142857142857,1.023125,0.6055219537140312,0.8816565861142094,0,0,0,2765107.142857143,28.13,1303.939,4382.46,-34.38015622445278,2024-12-01,2024-12
CAUCA,2021,1,253.1262393462722,280.2469078476585,3260.56,2786.8,1.0899651471778622,10768530.45442331,23.15428571428572,284,68.23428571428572,73.89428571428573,20.7875,25.06892857142857,17.98785714285714,87.29035714285715,0.8085714285714285,15.11892857142857,1.629285714285714,1.6685,0.6222471784222044,0.8866741535266613,1,0,0,1073214.285714286,16.25,1072.0,3497.6225,-27.12066850138629,2021-01-01,2021-01
CAUCA,2021,2,286.9873515146697,286.9873515146696,3260.56,2786.8,1.235771572475971,10768530.45442331,12.73428571428571,284,73.60714285714286,141.8414285714286,21.2075,25.40214285714286,18.52428571428571,86.77857142857144,0.8057142857142857,14.57857142857143,1.7525,-0.6870535714285712,0.5501028143125676,0.8650308442937702,0,0,0,1113535.714285714,16.88,1273.64,3554.505,5.684341886080802e-14,2021-02-01,2021-02
CAUCA,2021,3,245.8673000125677,272.2102250139143,3260.56,2786.8,1.0587080523004206,10768530.45442331,19.82285714285715,284,70.10428571428571,143.7114285714286,20.69321428571429,24.8075,17.95428571428571,85.43357142857143,0.8178571428571428,13.61714285714286,1.493571428571429,0.1224107142857145,0.5799498904007359,0.8739849671202207,0,0,0,1156107.142857143,16.25,1128.007,3603.13,-26.34292500134654,2021-03-01,2021-03
CAUCA,2021,4,246.6366806792738,209.9907450107338,3260.56,2786.8,1.062021016273606,10768530.45442331,36.03857142857143,355,129.92,222.1557142857143,21.09257142857143,25.49742857142857,18.068,85.278,0.852,14.51428571428571,1.334,0.697142857142857,0.7418156571956418,0.9225446971586926,1,0,0,1209342.857142857,15.38,1035.027,3660.336,36.64593566853992,2021-04-01,2021-04
CAUCA,2021,5,144.2421493407064,159.6966653414964,3260.56,2786.8,0.6211087240162468,10768530.45442331,18.24857142857143,284,74.34285714285714,182.1314285714286,21.57285714285715,26.59392857142857,18.16142857142857,83.97071428571428,0.8425,14.97892857142857,1.334642857142857,-0.109642857142857,0.6579293224124609,0.8973787967237382,1,0,0,1387714.285714286,15.13,345.0,3736.075,-15.45451600078999,2021-05-01,2021-05
CAUCA,2021,6,250.6073539461434,272.7287206806075,3260.56,2786.8,1.079118791213478,10768530.45442331,30.76571428571429,284,123.0357142857143,197.3785714285714,20.83642857142857,25.25428571428571,17.79035714285714,85.33107142857143,0.8621428571428571,14.63178571428571,1.234285714285714,0.7291071428571431,0.7671063037309611,0.9301318911192882,1,0,0,1417821.428571428,15.31,890.284,3680.635,-22.12136673446409,2021-06-01,2021-06
CAUCA,2021,7,348.3554950844731,313.4306305160213,3260.56,2786.8,1.5000236619110363,10768530.45442331,5.945714285714285,355,57.69142857142857,204.3842857142857,21.50114285714286,27.32314285714286,17.28085714285714,80.214,0.8202857142857143,15.50542857142857,1.077714285714286,-2.329785714285714,0.5321326630270999,0.85963979890813,1,0,1,1557857.142857143,14.81,1184.276,3822.534,34.92486456845188,2021-07-01,2021-07
CAUCA,2021,8,214.2557900109519,237.2117675121253,3260.56,2786.8,0.922588445576081,10768530.45442331,7.992857142857142,284,26.08,60.11428571428571,21.10678571428571,26.575,17.58785714285714,82.08250000000001,0.7753571428571429,14.77678571428571,1.415,-0.52125,0.4534284769673386,0.8360285430902015,0,0,1,1700964.285714286,14.88,1130.973,3885.995,-22.95597750117341,2021-08-01,2021-08
CAUCA,2021,9,354.1241775181013,313.4306305160213,3260.56,2786.8,1.5248636896143302,10768530.45442331,7.602857142857143,355,33.84,70.09857142857143,21.32171428571429,26.60285714285714,17.62542857142857,81.47685714285714,0.7511428571428571,16.288,1.326285714285714,-1.011857142857143,0.4019089910410414,0.8205726973123124,0,1,0,1723100.0,15.88,1089.832,3818.934,40.69354700208004,2021-09-01,2021-09
CAUCA,2021,10,236.9692453454462,262.3588073467441,3260.56,2786.8,1.020392903740977,10768530.45442331,10.61857142857143,284,40.01428571428572,63.67571428571429,21.11107142857143,25.88321428571429,18.27,85.41749999999999,0.7471428571428571,15.88642857142857,1.706071428571429,-2.734732142857143,0.424998784451623,0.8274996353354869,0,1,0,1782785.714285715,15.63,986.834,3771.41,-25.38956200129783,2021-10-01,2021-10
CAUCA,2021,11,273.6620128806551,293.2092995149877,3260.56,2786.8,1.178392476879525,10768530.45442331,10.04857142857143,284,33.93142857142857,73.94571428571429,20.40535714285714,24.89214285714286,17.66571428571429,87.06892857142857,0.7471428571428571,14.59285714285714,1.797857142857143,-1.514196428571429,0.33698728149441,0.801096184448323,0,1,0,1997101.19047619,15.25,1135.451,3895.2825,-19.54728663433252,2021-11-01,2021-11
CAUCA,2021,12,392.5927539531169,359.0582491850203,3260.56,2786.8,1.6905099208545296,10768530.45442331,19.34142857142857,355,76.04714285714286,122.5328571428571,20.69514285714286,25.34285714285715,17.95971428571428,87.45,0.7642857142857142,14.212,1.765714285714286,-0.095857142857143,0.4440532065858974,0.8332159619757691,0,1,0,2115742.857142857,15.75,1167.18,3966.816,33.53450476809667,2021-12-01,2021-12
CAUCA,2022,1,195.8210538726983,216.8018810733446,2768.37,2630.86,0.8931880246278324,14502232.05729942,10.92142857142857,284,46.06285714285714,109.5557142857143,20.56357142857143,25.35892857142857,17.51607142857143,85.1117857142857,0.7575,14.8525,1.742142857142857,-1.389714285714286,0.3673579642380461,0.8102073892714139,0,1,0,2153767.857142857,15.5,1031.827,4001.5425,-20.98082720064627,2022-01-01,2022-01
CAUCA,2022,2,230.5036457758073,231.7881862166633,2768.37,2630.86,1.0513838628090006,14502232.05729942,18.74142857142857,284,56.64428571428572,102.7071428571429,20.39964285714286,25.12357142857143,17.58714285714286,86.29107142857143,0.7610714285714285,13.6625,1.830714285714286,0.8147321428571431,0.4230254197573821,0.8269076259272146,0,1,0,2212119.047619048,15.63,983.233,3938.4075,-1.284540440855949,2022-02-01,2022-02
CAUCA,2022,3,255.3024126201086,228.2913816832222,2768.37,2630.86,1.1644971421669352,14502232.05729942,26.67571428571429,355,117.7542857142857,203.7057142857143,20.78742857142857,25.57171428571429,17.84942857142857,85.37571428571428,0.7957142857142857,14.13485714285714,1.547714285714286,0.4192857142857146,0.5374535193744316,0.8612360558123294,1,0,0,1994971.428571429,17.25,1120.626,3806.814,27.01103093688639,2022-03-01,2022-03
CAUCA,2022,4,176.7900577713441,187.3288142914843,2768.37,2630.86,0.8063829672639855,14502232.05729942,29.12714285714286,284,106.8714285714286,195.3185714285714,21.09964285714286,25.68214285714286,18.13214285714286,85.29071428571429,0.8292857142857143,14.31642857142857,1.368928571428571,0.455089285714286,0.6848277167777159,0.9054483150333148,1,0,0,2030119.047619048,17.63,848.0,3801.7925,-10.53875652014028,2022-04-01,2022-04
CAUCA,2022,5,229.4354974522283,254.0178721792527,2768.37,2630.86,1.0465117753992002,14502232.05729942,16.27428571428571,284,73.89857142857143,180.77,21.3675,25.98285714285714,18.30642857142857,84.93321428571429,0.82,14.36892857142857,1.2275,-0.6032142857142856,0.6128709192194378,0.8838612757658313,0,0,0,2097571.428571429,17.13,944.263,4028.5875,-24.58237472702447,2022-05-01,2022-05
CAUCA,2022,6,276.7293570601796,237.5329365216021,2768.37,2630.86,1.2622307096242884,14502232.05729942,33.74714285714285,355,135.4957142857143,232.59,20.35914285714286,24.55228571428571,17.51885714285714,86.73714285714286,0.8388571428571427,13.36057142857143,1.394857142857143,0.3628571428571431,0.605664088563195,0.8816992265689585,1,0,0,2177485.714285715,17.38,939.0,3951.326,39.19642053857743,2022-06-01,2022-06
CAUCA,2022,7,212.8762600585706,235.6844307791316,2768.37,2630.86,0.9709810178811672,14502232.05729942,15.76428571428571,284,48.98857142857143,161.2885714285714,21.01142857142857,26.04,17.48392857142857,83.09178571428572,0.8046428571428572,14.31571428571429,1.218571428571429,0.5633035714285717,0.5393566546978176,0.8618069964093452,0,0,0,2248178.571428572,17.38,1020.512,4387.6125,-22.80817072056109,2022-07-01,2022-07
