fecha_semana_inicio,fecha_semana_fin,anio_semana_fin,anio_referencia_y,mes_referencia_y,semana_iso,dias_productivos_periodo_2021_2024,departamento,nivel,produccion_semanal_proxy_t,produccion_anual_departamental_t,area_cosechada_departamental_ha,rendimiento_departamental_t_ha,produccion_mensual_proxy_t,peso_mensual_prod_nacional,produccion_nacional_mensual_oficial_miles_sacos,PRECTOTCORR,IMERG_PRECTOT,T2M,T2M_MAX,T2M_MIN,RH2M,QV2M,GWETTOP,GWETROOT,ALLSKY_SFC_SW_DWN,WS2M,score_humedad,score_precipitacion,score_temperatura,score_radiacion,indice_climatico_base_x,indice_climatico_ajustado_x,lluvia_acum_4s,lluvia_acum_8s,anomalia_lluvia_semana_iso,t2m_max_ma_4s,gwetroot_ma_4s,gwettop_ma_4s,dummy_exceso_lluvia_p75,dummy_estres_hidrico_p25,dummy_temp_max_alta_p75,dummy_indice_climatico_bajo_p25,dummy_indice_climatico_alto_p75,precio_interno_cop_carga,precio_interno_cop_carga_lag_1s,precio_interno_cop_carga_lag_4s,precio_interno_cop_carga_ma_4s,precio_interno_cop_carga_var_4s,precio_externo_exdock_cent_usd_lb,precio_externo_exdock_cent_usd_lb_lag_1s,precio_externo_exdock_cent_usd_lb_lag_4s,precio_externo_exdock_cent_usd_lb_ma_4s,precio_externo_exdock_cent_usd_lb_var_4s,exportaciones_mensual_miles_sacos,exportaciones_mensual_miles_sacos_lag_1s,exportaciones_mensual_miles_sacos_lag_4s,exportaciones_mensual_miles_sacos_ma_4s,exportaciones_mensual_miles_sacos_var_4s,trm_viernes_cop_usd,trm_promedio_semana_cop_usd,trm_viernes_cop_usd_lag_1s,trm_viernes_cop_usd_lag_4s,trm_viernes_cop_usd_ma_4s,trm_viernes_cop_usd_var_4s,dummy_trm_lag4_alta_p75,dummy_devaluacion_4s_p75,dummy_precio_interno_alto_p75,dummy_precio_externo_alto_p75,dummy_exportaciones_altas_p75,valor_cosecha_anual_millones,valor_cosecha_semanal_proxy_millones,fuente_y_semanal,tipo_target
2023-06-05,2023-06-11,2023,2023,6,23,7,ANTIOQUIA,PANEL_DEPARTAMENTAL,39.89128163178873,2029.31,1703.3,1.19,170.9626355648089,0.0842466826481951,956.0,6.931428571428571,71,21.75142857142857,25.70714285714286,18.76571428571429,89.28,16.42,0.8685714285714285,0.8757142857142857,17.94714285714286,0.1385714285714285,0.7990212144027635,0.6554758359279815,0.9850988014253328,0.5071777416013024,0.7658777456194912,0.9297633236858474,36.26,53.87285714285714,0.3621428571428566,25.37214285714285,0.8567857142857143,0.8589285714285714,1,0,0,0,1,1681428.571428571,1745285.714285714,1905714.285714286,1800000.0,-0.1176911544227889,15.88,15.88,17.38,16.63,-0.0863060989643267,753.422,753.422,845.853,799.6375,-0.1092754887669605,4173.66,4234.89,4355.8,4564.44,4379.95,-0.08561401,0,0,0,0,0,11143094.64744758,219046.0436458741,mensualizacion_estacionalidad_nacional_y_semanalizacion_calendario_dias,proxy_operacional_no_observada
2023-06-12,2023-06-18,2023,2023,6,24,7,ANTIOQUIA,PANEL_DEPARTAMENTAL,39.89128163178873,2029.31,1703.3,1.19,170.9626355648089,0.0842466826481951,956.0,1.334285714285714,71,21.71428571428572,25.69571428571428,17.86285714285714,82.26571428571428,15.11285714285714,0.8371428571428571,0.8385714285714286,19.66,0.1814285714285714,0.7275742946986137,0.1250846080953025,0.993521218011014,0.684623353559272,0.6369959627049847,0.8910987888114954,27.20142857142857,46.05714285714286,-6.38,25.40142857142857,0.8664285714285714,0.8621428571428571,1,0,0,0,0,1602285.714285714,1681428.571428571,1928428.571428571,1718464.285714285,-0.1691236387880582,15.88,15.88,17.38,16.255,-0.0863060989643267,753.422,753.422,845.853,776.52975,-0.1092754887669605,4145.72,4167.44,4173.66,4528.67,4284.21,-0.08456125,0,0,0,0,0,11143094.64744758,219046.0436458741,mensualizacion_estacionalidad_nacional_y_semanalizacion_calendario_dias,proxy_operacional_no_observada
2023-06-19,2023-06-25,2023,2023,6,25,7,ANTIOQUIA,PANEL_DEPARTAMENTAL,39.89128163178873,2029.31,1703.3,1.19,170.9626355648089,0.0842466826481951,956.0,6.782857142857144,71,21.90857142857143,25.67142857142857,18.33428571428572,85.29285714285713,15.89142857142857,0.8085714285714286,0.7871428571428571,19.03428571428572,0.1571428571428571,0.6441693609105806,0.641397048869636,0.9494655004859084,0.6198016871392632,0.7161451667284787,0.9148435500185436,21.47571428571429,46.72,1.453214285714287,25.62678571428572,0.8482142857142857,0.8478571428571429,0,0,0,0,1,1489285.714285714,1602285.714285714,1844857.142857143,1629571.428571428,-0.1927365649682516,15.88,15.88,17.38,15.88,-0.0863060989643267,753.422,753.422,845.853,753.422,-0.1092754887669605,4168.88,4150.14,4145.72,4461.66,4211.02,-0.06562132,0,0,0,0,0,11143094.64744758,219046.0436458741,mensualizacion_estacionalidad_nacional_y_semanalizacion_calendario_dias,proxy_operacional_no_observada
2023-06-26,2023-07-02,2023,2023,6,26,7,ANTIOQUIA,PANEL_DEPARTAMENTAL,39.41978257388067,2029.31,1703.3,1.19,170.9626355648089,0.0842466826481951,956.0,3.874285714285715,71,21.72714285714286,25.64571428571429,18.31142857142857,85.88857142857144,15.81142857142857,0.8028571428571428,0.7885714285714286,18.23,0.1671428571428571,0.6397271801231232,0.3657777176120211,0.99060576611597,0.536480686695279,0.6434724869793828,0.8930417460938148,18.92285714285714,50.22,-3.765357142857142,25.68,0.8225,0.8292857142857143,0,0,0,0,0,1390571.428571429,1489285.714285714,1745285.714285714,1540892.857142857,-0.2032413849553896,15.88,15.88,15.88,15.88,0.0,753.422,753.422,753.422,753.422,0.0,4177.58,4172.82,4168.88,4355.8,4166.46,-0.04091556,0,0,0,0,0,11143094.64744758,216457.0066685508,mensualizacion_estacionalidad_nacional_y_semanalizacion_calendario_dias,proxy_operacional_no_observada
2023-07-03,2023-07-09,2023,2023,7,27,7,ANTIOQUIA,PANEL_DEPARTAMENTAL,38.24103492911048,2029.31,1703.3,1.19,169.3531546860607,0.0834535653429297,947.0,8.918571428571429,71,21.38571428571428,24.33142857142857,19.01428571428571,90.86285714285714,16.41714285714286,0.8242857142857142,0.7985714285714286,17.46142857142857,0.1828571428571428,0.6724301341954912,0.843779612833356,0.9319727891156452,0.4568595530560902,0.7478175804140859,0.9243452741242256,20.91,57.17,2.411071428571429,25.33607142857143,0.8032142857142858,0.8182142857142857,0,0,0,0,1,1368571.428571429,1390571.428571429,1681428.571428571,1462678.571428572,-0.1860662701784191,15.63,15.88,15.88,15.8175,-0.0157430730478589,851.998,753.422,753.422,778.066,0.1308376978638796,4189.96,4176.67,4177.58,4173.66,4170.53,0.00390545,0,0,0,0,0,11143094.64744758,209984.4142252424,mensualizacion_estacionalidad_nacional_y_semanalizacion_calendario_dias,proxy_operacional_no_observada
2023-07-10,2023-07-16,2023,2023,7,28,7,ANTIOQUIA,PANEL_DEPARTAMENTAL,38.24103492911048,2029.31,1703.3,1.19,169.3531546860607,0.0834535653429297,947.0,3.524285714285714,71,22.08428571428572,26.08142857142857,18.48714285714286,84.52428571428571,15.88142857142857,0.7957142857142857,0.7771428571428572,20.25571428571428,0.24,0.6203684839895479,0.3326113442534182,0.9096209912536442,0.7463371318632528,0.6396376230525952,0.8918912869157785,23.1,50.30142857142857,0.2342857142857144,25.4325,0.7878571428571429,0.8078571428571428,0,0,0,0,0,1328857.142857143,1368571.428571429,1602285.714285714,1394321.428571429,-0.1706490727532095,15.63,15.63,15.88,15.755,-0.0157430730478589,851.998,851.998,753.422,802.71,0.1308376978638796,4089.3,4135.29,4189.96,4145.72,4156.43,-0.01360922,0,0,0,0,0,11143094.64744758,209984.4142252424,mensualizacion_estacionalidad_nacional_y_semanalizacion_calendario_dias,proxy_operacional_no_observada
2023-07-17,2023-07-23,2023,2023,7,29,7,ANTIOQUIA,PANEL_DEPARTAMENTAL,38.24103492911048,2029.31,1703.3,1.19,169.3531546860607,0.0834535653429297,947.0,1.21,71,22.05428571428572,26.01142857142857,18.13428571428572,79.89857142857143,14.96285714285714,0.7614285714285715,0.7385714285714285,20.71428571428572,0.1814285714285714,0.54446166792152,0.1133071612291864,0.9164237123420798,0.7938434216368212,0.5670708154108717,0.8701212446232615,17.52714285714286,39.00285714285715,-2.328928571428571,25.5175,0.7757142857142858,0.7960714285714285,0,0,0,0,0,1283142.857142857,1328857.142857143,1489285.714285714,1342785.714285715,-0.1384172661870503,15.63,15.63,15.88,15.6925,-0.0157430730478589,851.998,851.998,753.422,827.354,0.1308376978638796,3971.38,4007.57,4089.3,4168.88,4107.06,-0.04737483,0,0,0,0,0,11143094.64744758,209984.4142252424,mensualizacion_estacionalidad_nacional_y_semanalizacion_calendario_dias,proxy_operacional_no_observada
2023-07-24,2023-07-30,2023,2023,7,30,7,ANTIOQUIA,PANEL_DEPARTAMENTAL,38.24103492911048,2029.31,1703.3,1.19,169.3531546860607,0.0834535653429297,947.0,4.021428571428571,71,22.40285714285714,26.24571428571429,19.21285714285714,84.04714285714286,16.04285714285714,0.7271428571428571,0.6985714285714285,18.64571428571429,0.2071428571428571,0.4670623145400592,0.3797211317178828,0.8373825720764505,0.5795471363030933,0.554679806483068,0.8664039419449203,17.67428571428572,36.59714285714286,-3.260357142857143,25.6675,0.7532142857142857,0.7771428571428571,0,0,0,0,0,1283285.714285714,1283142.857142857,1390571.428571429,1315964.285714286,-0.0771522498459014,15.63,15.63,15.88,15.63,-0.0157430730478589,851.998,851.998,753.422,851.998,0.1308376978638796,3923.49,3947.27,3971.38,4177.58,4043.53,-0.06082229,0,0,0,0,0,11143094.64744758,209984.4142252424,mensualizacion_estacionalidad_nacional_y_semanalizacion_calendario_dias,proxy_operacional_no_observada
2023-07-31,2023-08-06,2023,2023,8,31,7,ANTIOQUIA,PANEL_DEPARTAMENTAL,35.6450980279037,2029.31,1703.3,1.19,155.9408140298257,0.0768442544657177,872.0,0.972857142857143,71,22.29,26.92857142857143,17.80142857142857,76.36571428571428,14.32142857142857,0.6728571428571428,0.6585714285714286,19.97714285714286,0.1985714285714286,0.3688914478054829,0.0908352511168268,0.8629737609329451,0.7174781707858519,0.4751859853622397,0.8425557956086719,9.72857142857143,30.63857142857143,-2.878928571428572,26.31678571428571,0.7182142857142857,0.7392857142857143,0,0,0,0,0,1335857.142857143,1283285.714285714,1368571.428571429,1307785.714285714,-0.0239039665970774,17.0,15.63,15.63,15.9725,0.0876519513755598,816.755,851.998,851.998,843.1872500000001,-0.0413651205754004,4077.9,4026.71,3923.49,4189.96,4015.52,-0.02674489,0,0,0,0,0,11143094.64744758,195729.9284202403,mensualizacion_estacionalidad_nacional_y_semanalizacion_calendario_dias,proxy_operacional_no_observada
2023-08-07,2023-08-13,2023,2023,8,32,7,ANTIOQUIA,PANEL_DEPARTAMENTAL,35.21244187770257,2029.31,1703.3,1.19,155.9408140298257,0.0768442544657177,872.0,2.02,71,23.61,28.43428571428572,19.56428571428572,72.76714285714286,14.71285714285714,0.6071428571428571,0.6085714285714285,18.24285714285714,0.2071428571428571,0.2484033836750962,0.1900636252876675,0.5636540330417877,0.5378126387450053,0.3560424946803983,0.8068127484041194,8.224285714285715,31.32428571428571,-2.224285714285714,26.905,0.6760714285714285,0.6921428571428572,0,0,0,1,0,1329142.857142857,1335857.142857143,1328857.142857143,1307857.142857143,0.0002150075252631,17.0,17.0,15.63,16.315,0.0876519513755598,816.755,816.755,851.998,834.3765000000001,-0.0413651205754004,3973.41,4023.71,4077.9,4089.3,3986.55,-0.02833981,0,0,0,0,0,11143094.64744758,193354.1807860733,mensualizacion_estacionalidad_nacional_y_semanalizacion_calendario_dias,proxy_operacional_no_observada
2023-08-14,2023-08-20,2023,2023,8,33,7,ANTIOQUIA,PANEL_DEPARTAMENTAL,35.21244187770257,2029.31,1703.3,1.19,155.9408140298257,0.0768442544657177,872.0,5.071428571428571,71,22.71571428571428,28.01,19.22857142857143,81.5942857142857,15.65857142857143,0.6042857142857142,0.6014285714285714,18.34714285714286,0.1214285714285714,0.2379733380574869,0.4792202517936916,0.7664399092970527,0.5486162498150069,0.4769981460650575,0.8430994438195172,12.08571428571428,29.61285714285714,0.4074999999999997,27.40464285714286,0.6417857142857143,0.6528571428571428,0,0,0,0,0,1288428.571428571,1329142.857142857,1283142.857142857,1309178.571428571,0.0041193498107321,17.0,17.0,15.63,16.6575,0.0876519513755598,816.755,816.755,851.998,825.56575,-0.0413651205754004,4124.04,4081.69,3973.41,3971.38,4024.71,0.03844004,0,0,0,0,0,11143094.64744758,193354.1807860733,mensualizacion_estacionalidad_nacional_y_semanalizacion_calendario_dias,proxy_operacional_no_observada
2023-08-21,2023-08-27,2023,2023,8,34,7,ANTIOQUIA,PANEL_DEPARTAMENTAL,35.21244187770257,2029.31,1703.3,1.19,155.9408140298257,0.0768442544657177,872.0,5.767142857142857,71,22.31714285714286,26.76,19.26,84.17857142857143,15.92571428571429,0.6642857142857144,0.6357142857142858,17.93142857142857,0.1614285714285714,0.3361087736392224,0.5451468796534452,0.8568189180434078,0.5055498002071926,0.54396199022902,0.863188597068706,13.83142857142857,31.50571428571429,0.7717857142857145,27.53321428571428,0.6260714285714286,0.6371428571428571,0,0,0,0,0,1317571.428571429,1288428.571428571,1283285.714285714,1317750.0,0.026717132361127,17.0,17.0,15.63,17.0,0.0876519513755598,816.755,816.755,851.998,816.755,-0.0413651205754004,4117.78,4109.5,4124.04,3923.49,4073.28,0.04951969,0,0,0,0,0,11143094.64744758,193354.1807860733,mensualizacion_estacionalidad_nacional_y_semanalizacion_calendario_dias,proxy_operacional_no_observada
2023-08-28,2023-09-03,2023,2023,8,35,7,ANTIOQUIA,PANEL_DEPARTAMENTAL,35.30416498154521,2029.31,1703.3,1.19,155.9408140298257,0.0768442544657177,872.0,3.617142857142857,71,23.63714285714286,28.77714285714286,19.08857142857143,74.40428571428572,15.02571428571429,0.6014285714285714,0.6057142857142858,21.58142857142857,0.19,0.2394835909473404,0.3414105861648842,0.5574991901522512,0.8836761876572443,0.4410981290594397,0.8323294387178318,16.47571428571429,26.20428571428572,-0.3814285714285716,27.99535714285714,0.6128571428571429,0.6192857142857142,0,0,1,0,0,1313571.428571429,1317571.428571429,1335857.142857143,1312178.571428572,-0.016682707731793,17.0,17.0,17.0,17.0,0.0,816.755,816.755,816.755,816.755,0.0,4063.36,4092.95,4117.78,4077.9,4069.65,-0.00356556,0,0,0,0,0,11143094.64744758,193857.8392845167,mensualizacion_estacionalidad_nacional_y_semanalizacion_calendario_dias,proxy_operacional_no_observada
2023-09-04,2023-09-10,2023,2023,9,36,7,ANTIOQUIA,PANEL_DEPARTAMENTAL,35.4264624533354,2029.31,1703.3,1.19,151.8276962285803,0.0748173991300394,849.0,4.055714285714286,71,23.78571428571428,29.29428571428572,19.70571428571429,75.07857142857142,15.25714285714286,0.5871428571428571,0.5914285714285714,20.56571428571429,0.1714285714285714,0.2097214225607864,0.3829700825775011,0.5238095238095244,0.7784519757288738,0.4168651958523627,0.8250595587557088,18.51142857142857,26.73571428571428,-0.4657142857142853,28.21035714285714,0.6085714285714285,0.6142857142857143,0,0,1,0,0,1278333.333333333,1313571.428571429,1329142.857142857,1299476.19047619,-0.0382272857552309,18.0,17.0,17.0,17.25,0.0588235294117647,840.002,816.755,816.755,822.56675,0.0284626356741004,4012.26,4054.22,4063.36,3973.41,4079.36,0.0097775,0,0,0,0,0,11143094.64744758,194529.3839491079,mensualizacion_estacionalidad_nacional_y_semanalizacion_calendario_dias,proxy_operacional_no_observada
2023-09-11,2023-09-17,2023,2023,9,37,7,ANTIOQUIA,PANEL_DEPARTAMENTAL,35.4264624533354,2029.31,1703.3,1.19,151.8276962285803,0.0748173991300394,849.0,2.502857142857143,71,23.90142857142857,30.03285714285714,19.55857142857143,75.30999999999999,15.24285714285714,0.5771428571428572,0.59,20.78428571428572,0.1042857142857142,0.1978431285707959,0.2358196832272912,0.4975704567541306,0.8010951605742195,0.3727569040812669,0.81182707122438,15.94285714285714,28.02857142857143,-2.167142857142857,28.71607142857143,0.6057142857142858,0.6075,0,0,1,1,0,1294125.0,1278333.333333333,1288428.571428571,1300900.297619048,0.0044212218649521,18.0,18.0,17.0,17.5,0.0588235294117647,840.002,840.002,816.755,828.3785,0.0284626356741004,3928.28,3962.51,4012.26,4124.04,4030.42,-0.04746802,0,0,0,0,0,11143094.64744758,194529.3839491079,mensualizacion_estacionalidad_nacional_y_semanalizacion_calendario_dias,proxy_operacional_no_observada
2023-09-18,2023-09-24,2023,2023,9,38,7,ANTIOQUIA,PANEL_DEPARTAMENTAL,35.4264624533354,2029.31,1703.3,1.19,151.8276962285803,0.0748173991300394,849.0,2.437142857142857,71,24.37571428571428,30.46714285714285,20.13714285714286,71.74142857142857,14.98714285714286,0.5528571428571428,0.5714285714285714,20.66714285714286,0.1714285714285714,0.1532175915673855,0.2295925274130228,0.390022675736962,0.788959597454492,0.3268738974542549,0.7980621692362764,12.61285714285714,26.44428571428571,-2.881428571428572,29.64285714285714,0.5896428571428571,0.5796428571428571,0,1,1,1,0,1290571.428571429,1294125.0,1317571.428571429,1294150.297619048,-0.0204922476417651,18.0,18.0,17.0,17.75,0.0588235294117647,840.002,840.002,816.755,834.19025,0.0284626356741004,3948.7,3927.09,3928.28,4117.78,3988.15,-0.04106096,0,0,0,0,0,11143094.64744758,194529.3839491079,mensualizacion_estacionalidad_nacional_y_semanalizacion_calendario_dias,proxy_operacional_no_observada
2023-09-25,2023-10-01,2023,2023,9,39,7,ANTIOQUIA,PANEL_DEPARTAMENTAL,37.04262627295368,2029.31,1703.3,1.19,151.8276962285803,0.0748173991300394,849.0,3.941428571428571,71,23.8,29.57857142857143,19.84714285714286,76.36714285714287,15.52,0.5642857142857143,0.5714285714285714,18.75285714285715,0.1471428571428571,0.165087027769166,0.3721402463787735,0.520570132815031,0.5906467367174785,0.3695550650252809,0.8108665195075843,12.93714285714286,29.41285714285715,-0.3832142857142857,29.84321428571429,0.5810714285714286,0.5703571428571428,0,1,1,1,0,1270285.714285714,1290571.428571429,1313571.428571429,1283328.869047619,-0.0329526916802616,18.0,18.0,17.0,18.0,0.0588235294117647,840.002,840.002,816.755,840.002,0.0284626356741004,4053.76,4050.95,3948.7,4063.36,3985.75,-0.00236258,0,0,0,0,0,11143094.64744758,203403.8616818284,mensualizacion_estacionalidad_nacional_y_semanalizacion_calendario_dias,proxy_operacional_no_observada
2023-10-02,2023-10-08,2023,2023,10,40,7,ANTIOQUIA,PANEL_DEPARTAMENTAL,46.73960919066339,2029.31,1703.3,1.19,206.9896978443664,0.1020000383600171,1157.458473224114,10.73142857142857,71,22.19,26.55,19.5,86.98142857142857,16.38714285714286,0.6485714285714286,0.6171428571428572,16.56142857142857,0.1271428571428571,0.3003853137871474,1.0,0.8856494978943966,0.3636229095752553,0.631090670735389,0.8893272012206167,19.61285714285714,38.12428571428571,1.137857142857142,29.15714285714286,0.5875,0.5857142857142857,0,1,1,0,0,1332428.571428571,1270285.714285714,1278333.333333333,1296852.678571429,0.0423170050288692,20.38,18.0,18.0,18.595,0.1322222222222222,908.637,840.002,840.002,857.16075,0.0817081387901457,4386.66,4252.43,4053.76,4012.26,4079.35,0.09331399,0,0,0,0,0,11143094.64744758,256650.728078151,mensualizacion_estacionalidad_nacional_y_semanalizacion_calendario_dias,proxy_operacional_no_observada
