fecha_semana_inicio,fecha_semana_fin,anio_referencia_y,mes_referencia_y,semana_iso,departamento,produccion_semanal_proxy_t,PRECTOTCORR,T2M,T2M_MAX,T2M_MIN,RH2M,GWETROOT,ALLSKY_SFC_SW_DWN,WS2M,lluvia_acum_4s,lluvia_acum_8s,anomalia_lluvia_semana_iso,t2m_max_ma_4s,gwetroot_ma_4s,gwettop_ma_4s,dummy_exceso_lluvia_p75,dummy_estres_hidrico_p25,dummy_temp_max_alta_p75,precio_interno_cop_carga,precio_externo_exdock_cent_usd_lb,exportaciones_mensual_miles_sacos,trm_promedio_semana_cop_usd,fecha_semana_label
2022-09-19,2022-09-25,2022,9,38,CALDAS,44.59036439171955,9.051428571428572,15.69428571428571,20.35857142857143,12.80857142857143,88.2942857142857,0.8542857142857142,18.14714285714286,0.2828571428571428,20.23571428571429,40.56571428571429,3.299285714285714,20.97,0.8424999999999999,0.8417857142857142,0,0,0,2368714.285714286,18.06,816.0,4415.41,2022-09-19
2022-09-26,2022-10-02,2022,9,39,CALDAS,44.97768247913229,4.101428571428571,15.65714285714286,20.57714285714286,11.97714285714286,85.81142857142856,0.85,16.77857142857143,0.3371428571428572,20.20714285714286,36.12142857142857,0.5696428571428571,20.865,0.8421428571428571,0.8410714285714285,0,0,0,2429000.0,18.06,816.0,4525.71,2022-09-26
2022-10-03,2022-10-09,2022,10,40,CALDAS,45.94597769766414,12.41714285714286,15.53571428571429,20.24428571428572,12.11857142857143,88.86571428571428,0.8785714285714287,17.17,0.2871428571428572,30.76571428571429,41.38,3.645357142857144,20.54785714285714,0.8528571428571429,0.8517857142857143,1,0,0,2395000.0,18.06,944.0,4572.57,2022-10-03
2022-10-10,2022-10-16,2022,10,41,CALDAS,45.94597769766414,4.15,15.97428571428572,20.24,13.04428571428572,88.66571428571429,0.8914285714285715,16.98571428571429,0.2771428571428571,29.72,42.64,0.1228571428571427,20.355,0.8685714285714285,0.8621428571428572,1,0,0,2297000.0,18.06,944.0,4618.15,2022-10-10
2022-10-17,2022-10-23,2022,10,42,CALDAS,45.94597769766414,16.14714285714286,16.04714285714286,19.53,13.79,92.06857142857145,0.9342857142857144,14.25142857142857,0.2828571428571428,36.81571428571429,57.05142857142857,9.823571428571428,20.14785714285714,0.8885714285714286,0.875357142857143,1,0,0,2256285.714285714,18.06,944.0,4792.11,2022-10-17
2022-10-24,2022-10-30,2022,10,43,CALDAS,45.94597769766414,6.86,15.96142857142857,20.14142857142857,13.06285714285714,90.29,0.9628571428571427,15.30857142857143,0.4071428571428571,39.57428571428572,59.78142857142857,1.148928571428572,20.03892857142857,0.9167857142857144,0.8942857142857144,1,0,0,2135142.857142857,18.06,944.0,4883.77,2022-10-24
2022-10-31,2022-11-06,2022,11,44,CALDAS,55.14108649043992,4.394285714285714,15.77142857142857,20.36857142857142,12.54428571428572,88.73,0.9471428571428572,16.07714285714286,0.3114285714285714,31.55142857142857,62.31714285714285,-0.5932142857142866,20.07,0.9339285714285714,0.9021428571428572,1,0,0,2135285.714285714,18.5,853.0,4984.29,2022-10-31
2022-11-07,2022-11-13,2022,11,45,CALDAS,56.67360462256921,19.07,15.70285714285714,19.86285714285714,12.98714285714286,90.99571428571429,0.9771428571428572,15.18142857142857,0.2842857142857143,46.47142857142858,76.19142857142857,10.49678571428571,19.97571428571429,0.9553571428571428,0.9203571428571428,1,0,0,1979714.285714286,18.5,853.0,4924.08,2022-11-07
2022-11-14,2022-11-20,2022,11,46,CALDAS,56.67360462256921,9.218571428571428,15.93,19.39428571428571,13.42714285714286,91.96571428571428,0.9885714285714284,14.60142857142857,0.24,39.54285714285714,76.35857142857142,1.661428571428571,19.94178571428571,0.9689285714285714,0.9296428571428572,1,0,0,1917571.428571429,18.5,853.0,4906.74,2022-11-14
2022-11-21,2022-11-27,2022,11,47,CALDAS,56.67360462256921,3.77,15.80285714285714,19.86428571428572,13.10714285714286,90.86428571428571,0.9785714285714284,14.66428571428572,0.3214285714285714,36.45285714285714,76.02714285714286,-1.963928571428572,19.8725,0.9728571428571428,0.9332142857142856,1,0,0,1958428.571428571,18.5,853.0,4911.72,2022-11-21
2022-11-28,2022-12-04,2022,12,48,CALDAS,53.29319485202034,6.87,15.45285714285714,19.22571428571428,13.05285714285714,90.92571428571428,0.9771428571428572,14.62428571428572,0.2799999999999999,38.92857142857143,70.48,2.533928571428572,19.58678571428572,0.9803571428571428,0.94,1,0,0,1930285.714285714,19.75,1035.0,4808.65,2022-11-28
2022-12-05,2022-12-11,2022,12,49,CALDAS,50.7578875241087,3.942857142857143,15.43714285714286,19.67428571428572,12.42285714285714,89.68285714285715,0.9657142857142856,14.19285714285714,0.2442857142857142,23.80142857142857,70.27285714285715,0.7210714285714288,19.53964285714285,0.9775,0.9346428571428572,0,0,0,1887000.0,19.75,1035.0,4811.65,2022-12-05
2022-12-12,2022-12-18,2022,12,50,CALDAS,50.7578875241087,2.424285714285714,15.55285714285714,19.75,12.46857142857143,89.95714285714287,0.9485714285714284,16.38,0.2542857142857143,17.00714285714286,56.55,-0.9850000000000004,19.62857142857142,0.9675,0.9246428571428572,0,0,0,1943285.714285714,19.75,1035.0,4803.44,2022-12-12
2022-12-19,2022-12-25,2022,12,51,CALDAS,50.7578875241087,3.287142857142857,15.79714285714286,20.69571428571428,12.18428571428571,88.00428571428571,0.92,16.97714285714286,0.2771428571428571,16.52428571428571,52.97714285714286,0.4896428571428575,19.83642857142857,0.9528571428571428,0.9128571428571428,0,0,0,1954000.0,19.75,1035.0,4766.48,2022-12-19
2022-12-26,2023-01-01,2022,12,52,CALDAS,48.98233686152884,5.778571428571428,15.53285714285714,20.16428571428571,12.17142857142857,88.47142857142856,0.9285714285714286,15.42571428571428,0.3185714285714285,15.43285714285714,54.36142857142857,-2.576071428571431,20.07107142857143,0.9407142857142856,0.9035714285714286,0,0,0,1971000.0,19.75,1035.0,4779.06,2022-12-26
2023-01-02,2023-01-08,2023,1,1,CALDAS,38.32903288604971,6.417142857142857,15.08571428571428,19.13,12.37428571428572,89.55571428571429,0.9214285714285716,13.39714285714286,0.3142857142857143,17.90714285714285,41.70857142857143,1.437714285714286,19.935,0.9296428571428572,0.8960714285714286,0,0,0,1927285.714285714,22.38,832.373,4878.22,2023-01-02
2023-01-09,2023-01-15,2023,1,2,CALDAS,38.32903288604971,15.78142857142857,15.28714285714286,19.27285714285714,12.43142857142857,89.94285714285715,0.9657142857142856,14.35714285714286,0.2328571428571428,31.26428571428571,48.27142857142857,10.23821428571428,19.81571428571429,0.9339285714285714,0.9021428571428572,1,0,0,1769000.0,22.38,832.373,4772.53,2023-01-09
2023-01-16,2023-01-22,2023,1,3,CALDAS,38.32903288604971,9.168571428571427,14.88857142857143,18.48428571428571,12.34857142857143,91.26285714285714,0.9857142857142858,14.79714285714286,0.24,37.14571428571429,53.67,5.484642857142856,19.26285714285714,0.9503571428571428,0.9157142857142856,1,0,0,1764714.285714286,22.38,832.373,4675.55,2023-01-16
2023-01-23,2023-01-29,2023,1,4,CALDAS,38.32903288604971,0.6900000000000001,15.70714285714286,21.22142857142857,11.66,84.13285714285715,0.9657142857142856,19.87285714285714,0.2814285714285714,32.05714285714286,47.49,-1.178928571428571,19.52714285714286,0.9596428571428572,0.9210714285714284,1,0,0,1833428.571428571,22.38,832.373,4556.61,2023-01-23
2023-01-30,2023-02-05,2023,2,5,CALDAS,46.74493751937513,1.634285714285714,15.35571428571429,21.36857142857142,10.74142857142857,84.24285714285715,0.9228571428571428,19.79857142857143,0.3171428571428571,27.27428571428572,45.18142857142857,-3.069642857142857,20.08678571428571,0.96,0.9189285714285714,1,0,0,1966142.857142857,21.75,929.255,4627.48,2023-01-30
2023-02-06,2023-02-12,2023,2,6,CALDAS,50.1112993727053,2.078571428571429,16.14142857142857,20.48285714285715,13.30714285714286,87.8442857142857,0.8885714285714286,17.07714285714286,0.2514285714285714,13.57142857142857,44.83571428571428,-1.818571428571429,20.38928571428571,0.9407142857142856,0.9028571428571428,0,0,0,2013285.714285714,21.75,929.255,4755.62,2023-02-06
2023-02-13,2023-02-19,2023,2,7,CALDAS,50.1112993727053,5.274285714285715,16.00571428571429,20.18571428571429,13.1,89.57428571428571,0.88,15.27142857142857,0.2757142857142857,9.677142857142858,46.82285714285714,0.4946428571428578,20.81464285714286,0.9142857142857144,0.8839285714285714,0,0,0,2119714.285714286,21.75,929.255,4866.01,2023-02-13
2023-02-20,2023-02-26,2023,2,8,CALDAS,50.1112993727053,3.161428571428571,15.96,21.18714285714286,12.01857142857143,85.82000000000001,0.8871428571428571,15.91714285714286,0.2242857142857142,12.14857142857143,44.20571428571429,-0.6800000000000002,20.80607142857143,0.8946428571428571,0.8721428571428571,0,0,0,2164857.142857143,21.75,929.255,4895.19,2023-02-20
2023-02-27,2023-03-05,2023,3,9,CALDAS,39.51904247708772,5.504285714285714,16.82,21.13142857142857,13.96285714285714,89.50428571428571,0.8657142857142857,15.80142857142857,0.1957142857142857,16.01857142857143,43.29285714285714,-1.188571428571429,20.74678571428572,0.8803571428571428,0.865,0,0,0,2055000.0,20.88,906.561,4819.76,2023-02-27
2023-03-06,2023-03-12,2023,3,10,CALDAS,35.28213971884069,12.31714285714286,15.85428571428571,20.04571428571429,13.06428571428572,89.31142857142856,0.9057142857142856,12.50571428571429,0.3228571428571429,26.25714285714286,39.82857142857143,7.371428571428571,20.6375,0.8846428571428571,0.8707142857142858,0,0,0,1994285.714285714,20.88,906.561,4751.53,2023-03-06
2023-03-13,2023-03-19,2023,3,11,CALDAS,35.28213971884069,10.27428571428571,15.48714285714286,19.80285714285714,12.8,88.18714285714285,0.9585714285714284,13.94428571428571,0.3271428571428571,31.25714285714286,40.93428571428571,4.820357142857143,20.54178571428571,0.9042857142857142,0.8839285714285714,1,0,0,2013714.285714286,20.88,906.561,4800.63,2023-03-13
2023-03-20,2023-03-26,2023,3,12,CALDAS,35.28213971884069,3.094285714285714,16.49142857142857,21.25428571428571,13.14,85.40142857142857,0.9442857142857142,14.60428571428571,0.3242857142857143,31.19,43.33857142857143,-1.510714285714286,20.55857142857142,0.9185714285714284,0.8921428571428571,1,0,0,2008857.142857143,20.88,906.561,4781.07,2023-03-20
2023-03-27,2023-04-02,2023,3,13,CALDAS,32.57878782428253,9.157142857142857,16.06571428571429,20.11714285714286,13.26,90.2757142857143,0.9528571428571428,14.19285714285714,0.2242857142857142,34.84285714285714,50.86142857142857,2.039642857142857,20.305,0.9403571428571428,0.9057142857142856,1,0,0,1894000.0,20.88,906.561,4662.06,2023-03-27
2023-04-03,2023-04-09,2023,4,14,CALDAS,25.82040808788713,7.172857142857143,16.3,21.05857142857143,12.78428571428571,87.32000000000001,0.9557142857142856,15.64857142857143,0.3142857142857143,29.69857142857143,55.95571428571429,-1.953214285714286,20.55821428571429,0.9528571428571428,0.9121428571428573,1,0,0,1942857.142857143,17.75,723.151,4588.58,2023-04-03
2023-04-10,2023-04-16,2023,4,15,CALDAS,25.82040808788713,7.45,16.41857142857143,20.88,13.29142857142857,88.23,0.94,14.39857142857143,0.2542857142857143,26.87428571428571,58.13142857142857,1.429642857142857,20.8275,0.9482142857142856,0.9082142857142858,0,0,0,1976000.0,17.75,723.151,4483.62,2023-04-10
2023-04-17,2023-04-23,2023,4,16,CALDAS,25.82040808788713,5.194285714285714,16.38142857142857,21.02571428571429,13.18714285714286,88.17142857142858,0.9557142857142856,14.68428571428572,0.33,28.97428571428572,60.16428571428571,-3.869285714285714,20.77035714285714,0.9510714285714286,0.9103571428571428,1,0,0,2030428.571428571,17.75,723.151,4492.18,2023-04-17
