fecha_semana_inicio,fecha_semana_fin,anio_semana_fin,anio_referencia_y,mes_referencia_y,semana_iso,dias_productivos_periodo_2021_2024,departamento,nivel,produccion_semanal_proxy_t,produccion_anual_departamental_t,area_cosechada_departamental_ha,rendimiento_departamental_t_ha,produccion_mensual_proxy_t,peso_mensual_prod_nacional,produccion_nacional_mensual_oficial_miles_sacos,PRECTOTCORR,IMERG_PRECTOT,T2M,T2M_MAX,T2M_MIN,RH2M,QV2M,GWETTOP,GWETROOT,ALLSKY_SFC_SW_DWN,WS2M,score_humedad,score_precipitacion,score_temperatura,score_radiacion,indice_climatico_base_x,indice_climatico_ajustado_x,lluvia_acum_4s,lluvia_acum_8s,anomalia_lluvia_semana_iso,t2m_max_ma_4s,gwetroot_ma_4s,gwettop_ma_4s,dummy_exceso_lluvia_p75,dummy_estres_hidrico_p25,dummy_temp_max_alta_p75,dummy_indice_climatico_bajo_p25,dummy_indice_climatico_alto_p75,precio_interno_cop_carga,precio_interno_cop_carga_lag_1s,precio_interno_cop_carga_lag_4s,precio_interno_cop_carga_ma_4s,precio_interno_cop_carga_var_4s,precio_externo_exdock_cent_usd_lb,precio_externo_exdock_cent_usd_lb_lag_1s,precio_externo_exdock_cent_usd_lb_lag_4s,precio_externo_exdock_cent_usd_lb_ma_4s,precio_externo_exdock_cent_usd_lb_var_4s,exportaciones_mensual_miles_sacos,exportaciones_mensual_miles_sacos_lag_1s,exportaciones_mensual_miles_sacos_lag_4s,exportaciones_mensual_miles_sacos_ma_4s,exportaciones_mensual_miles_sacos_var_4s,trm_viernes_cop_usd,trm_promedio_semana_cop_usd,trm_viernes_cop_usd_lag_1s,trm_viernes_cop_usd_lag_4s,trm_viernes_cop_usd_ma_4s,trm_viernes_cop_usd_var_4s,dummy_trm_lag4_alta_p75,dummy_devaluacion_4s_p75,dummy_precio_interno_alto_p75,dummy_precio_externo_alto_p75,dummy_exportaciones_altas_p75,valor_cosecha_anual_millones,valor_cosecha_semanal_proxy_millones,fuente_y_semanal,tipo_target
2024-03-11,2024-03-17,2024,2024,3,11,7,HUILA,PANEL_DEPARTAMENTAL,92.62749405826352,6633.9,4620.47,1.44,410.2074736865956,0.06183504027594562,865.5325633014444,1.0685714285714287,71.0,17.675714285714285,22.267142857142858,14.352857142857143,86.08571428571429,13.58,0.6885714285714286,0.6657142857142857,11.417142857142858,1.9985714285714287,0.290404792023216,0.12331726774139938,0.1780742459396758,0.16121602947950256,0.20117196005031976,0.7603515880150958,12.605714285714287,24.504285714285714,-5.326428571428572,21.956785714285715,0.6689285714285714,0.6964285714285714,0,1,1,1,0,1423714.285714286,1443714.285714286,1455285.714285714,1431285.7142857146,-0.02169431628546159,26.25,26.25,26.0,26.125,0.009615384615384581,1005.461,1005.461,1045.063,1025.2620000000002,-0.0378943661769674,,,,,,,0,0,0,1,0,16061885.361329282,224268.10637348137,mensualizacion_estacionalidad_nacional_y_semanalizacion_calendario_dias,proxy_operacional_no_observada
2024-03-18,2024-03-24,2024,2024,3,12,7,HUILA,PANEL_DEPARTAMENTAL,92.62749405826352,6633.9,4620.47,1.44,410.2074736865956,0.06183504027594562,865.5325633014444,2.9257142857142857,71.0,17.48,22.009999999999998,14.352857142857143,86.36571428571428,13.45142857142857,0.6871428571428572,0.66,13.90857142857143,1.05,0.2819096162908947,0.33937177995678913,0.2575406032482601,0.3620451404882543,0.3022032325763136,0.790660969772894,13.858571428571429,26.944285714285716,-0.7789285714285712,21.84392857142857,0.6699999999999999,0.6982142857142857,0,1,1,1,0,1434428.571428571,1423714.285714286,1433142.857142857,1431607.142857143,0.0008971291866026743,26.25,26.25,26.0,26.1875,0.009615384615384581,1005.461,1005.461,1045.063,1015.3615,-0.0378943661769674,,,,,,,0,0,0,1,0,16061885.361329282,224268.10637348137,mensualizacion_estacionalidad_nacional_y_semanalizacion_calendario_dias,proxy_operacional_no_observada
2024-03-25,2024-03-31,2024,2024,3,13,7,HUILA,PANEL_DEPARTAMENTAL,92.62749405826352,6633.9,4620.47,1.44,410.2074736865956,0.06183504027594562,865.5325633014444,4.815714285714286,71.0,16.925714285714285,21.66142857142857,13.677142857142856,84.48571428571428,12.680000000000001,0.6942857142857142,0.6628571428571429,13.815714285714284,1.1714285714285713,0.29458417044919005,0.559248795080605,0.4825986078886315,0.35456011054813436,0.4167503269817458,0.8250250980945237,12.004285714285714,26.352857142857143,-0.5707142857142857,21.968214285714286,0.6692857142857143,0.6967857142857142,0,1,1,0,0,1463000.0,1434428.571428571,1424571.428571429,1441214.2857142857,0.02697553148816656,26.25,26.25,26.0,26.25,0.009615384615384581,1005.461,1005.461,1045.063,1005.461,-0.0378943661769674,,,,,,,0,0,0,1,0,16061885.361329282,224268.10637348137,mensualizacion_estacionalidad_nacional_y_semanalizacion_calendario_dias,proxy_operacional_no_observada
2024-04-01,2024-04-07,2024,2024,4,14,7,HUILA,PANEL_DEPARTAMENTAL,82.05420603322945,6633.9,4620.47,1.44,351.66088299955476,0.05300967500257085,742.0,5.161428571428572,71.0,16.782857142857143,21.05,13.852857142857143,87.58285714285715,13.06857142857143,0.7299999999999999,0.6928571428571428,11.790000000000001,1.2314285714285713,0.3761688617704688,0.599468173508393,0.5406032482598611,0.19127130354675267,0.4453676525937405,0.8336102957781221,13.971428571428572,27.251428571428573,-1.3292857142857137,21.747142857142855,0.6703571428571429,0.7,0,1,1,0,0,1519428.571428571,1463000.0,1443714.285714286,1460142.8571428568,0.05244409261824612,24.75,26.25,26.25,25.875,-0.05714285714285716,791.794,1005.461,1005.461,952.04425,-0.21250650199261834,,,,,,,0,0,0,1,0,16061885.361329282,198668.2420176103,mensualizacion_estacionalidad_nacional_y_semanalizacion_calendario_dias,proxy_operacional_no_observada
2024-04-08,2024-04-14,2024,2024,4,15,7,HUILA,PANEL_DEPARTAMENTAL,82.05420603322945,6633.9,4620.47,1.44,351.66088299955476,0.05300967500257085,742.0,0.75,71.0,17.568571428571428,22.917142857142856,13.56,83.8442857142857,13.071428571428571,0.6857142857142857,0.6671428571428571,16.257142857142856,1.497142857142857,0.28831510281022893,0.08625560910752868,0.22157772621809824,0.5513588208198986,0.26057244293797166,0.7781717328813914,13.652857142857144,26.25857142857143,-3.899285714285714,21.909642857142856,0.6707142857142857,0.6992857142857143,0,1,1,1,0,1617285.714285714,1519428.571428571,1423714.285714286,1508535.714285714,0.13596227172386088,24.75,24.75,26.25,25.5,-0.05714285714285716,791.794,791.794,1005.461,898.6275,-0.21250650199261834,,,,,,,0,0,0,1,0,16061885.361329282,198668.2420176103,mensualizacion_estacionalidad_nacional_y_semanalizacion_calendario_dias,proxy_operacional_no_observada
2024-04-15,2024-04-21,2024,2024,4,16,7,HUILA,PANEL_DEPARTAMENTAL,82.05420603322945,6633.9,4620.47,1.44,351.66088299955476,0.05300967500257085,742.0,7.095714285714286,71.0,17.080000000000002,21.405714285714286,13.79857142857143,87.30428571428571,13.274285714285714,0.7114285714285715,0.6714285714285715,13.70142857142857,0.8957142857142857,0.32698985539598696,0.8244972577696527,0.41995359628770257,0.3453477660064485,0.4773613278039015,0.8432083983411705,17.822857142857146,31.681428571428572,-3.102142857142856,21.75857142857143,0.6735714285714286,0.7053571428571428,0,1,1,0,0,1778142.857142857,1617285.714285714,1434428.571428571,1594464.2857142854,0.23961756797131795,24.75,24.75,26.25,25.125,-0.05714285714285716,791.794,791.794,1005.461,845.21075,-0.21250650199261834,,,,,,,0,0,0,1,0,16061885.361329282,198668.2420176103,mensualizacion_estacionalidad_nacional_y_semanalizacion_calendario_dias,proxy_operacional_no_observada
2024-04-22,2024-04-28,2024,2024,4,17,7,HUILA,PANEL_DEPARTAMENTAL,82.05420603322945,6633.9,4620.47,1.44,351.66088299955476,0.05300967500257085,742.0,8.298571428571428,71.0,16.36,20.25,13.53,89.22285714285714,13.02,0.7471428571428572,0.7071428571428571,13.584285714285715,0.8885714285714286,0.41519706327355704,0.9644341033737742,0.712296983758701,0.3359051128512206,0.6148875108565468,0.884466253256964,21.305714285714288,33.31,2.499642857142857,21.405714285714286,0.6846428571428571,0.7185714285714286,0,0,1,0,0,1724285.714285714,1778142.857142857,1463000.0,1659785.714285714,0.17859584024997543,24.75,24.75,26.25,24.75,-0.05714285714285716,791.794,791.794,1005.461,791.794,-0.21250650199261834,,,,,,,0,0,0,1,0,16061885.361329282,198668.2420176103,mensualizacion_estacionalidad_nacional_y_semanalizacion_calendario_dias,proxy_operacional_no_observada
2024-04-29,2024-05-05,2024,2024,5,18,7,HUILA,PANEL_DEPARTAMENTAL,109.05839435039955,6633.9,4620.47,1.44,530.8088799993279,0.08001460377746544,1120.0,6.662857142857143,71.0,16.768571428571427,20.78142857142857,13.65857142857143,89.25,13.395714285714286,0.7742857142857142,0.7442857142857143,13.67,1.06,0.49382394523402035,0.7741399368456041,0.5464037122969847,0.342814371257485,0.554396448806177,0.8663189346418531,22.807142857142857,36.77857142857143,2.7457142857142856,21.338571428571427,0.6975,0.7296428571428571,1,0,1,0,0,1599714.285714286,1724285.714285714,1519428.571428571,1679857.1428571427,0.05283941331327613,22.5,24.75,24.75,24.1875,-0.09090909090909094,935.22,791.794,791.794,827.6505,0.18114054918324718,,,,,,,0,0,0,1,0,16061885.361329282,264050.32149214775,mensualizacion_estacionalidad_nacional_y_semanalizacion_calendario_dias,proxy_operacional_no_observada
2024-05-06,2024-05-12,2024,2024,5,19,7,HUILA,PANEL_DEPARTAMENTAL,119.8600696772676,6633.9,4620.47,1.44,530.8088799993279,0.08001460377746544,1120.0,2.584285714285714,71.0,16.545714285714286,21.045714285714286,12.982857142857142,89.05285714285715,13.167142857142858,0.7714285714285715,0.7485714285714286,14.702857142857143,1.2128571428571429,0.495045514299179,0.29965098886488284,0.6368909512761021,0.42607093505297094,0.4713120552979045,0.8413936165893713,24.64142857142857,38.294285714285714,-0.3146428571428572,20.870714285714286,0.7178571428571429,0.7510714285714286,1,0,1,0,0,1518571.428571429,1599714.285714286,1617285.714285714,1655178.5714285716,-0.06103701086476421,22.5,22.5,24.75,23.625,-0.09090909090909094,935.22,935.22,791.794,863.5070000000001,0.18114054918324718,,,,,,,0,0,0,1,0,16061885.361329282,290203.15328196273,mensualizacion_estacionalidad_nacional_y_semanalizacion_calendario_dias,proxy_operacional_no_observada
2024-05-13,2024-05-19,2024,2024,5,20,7,HUILA,PANEL_DEPARTAMENTAL,119.8600696772676,6633.9,4620.47,1.44,530.8088799993279,0.08001460377746544,1120.0,1.7385714285714287,71.0,16.627142857142857,20.692857142857143,13.482857142857142,88.9342857142857,13.214285714285714,0.7557142857142857,0.7314285714285714,13.221428571428572,1.3857142857142857,0.4545787136939752,0.2012630879175669,0.6038283062645013,0.306655918931368,0.4063737861781136,0.821912135853434,19.284285714285712,37.107142857142854,-2.3710714285714287,20.6925,0.7328571428571429,0.7621428571428571,0,0,0,0,0,1532857.142857143,1518571.428571429,1778142.857142857,1593857.142857143,-0.13794488631798818,22.5,22.5,24.75,23.0625,-0.09090909090909094,935.22,935.22,791.794,899.3635,0.18114054918324718,,,,,,,0,0,0,1,0,16061885.361329282,290203.15328196273,mensualizacion_estacionalidad_nacional_y_semanalizacion_calendario_dias,proxy_operacional_no_observada
2024-05-20,2024-05-26,2024,2024,5,21,7,HUILA,PANEL_DEPARTAMENTAL,119.8600696772676,6633.9,4620.47,1.44,530.8088799993279,0.08001460377746544,1120.0,2.7328571428571427,71.0,16.607142857142858,20.46857142857143,13.72,89.12714285714286,13.235714285714286,0.7457142857142857,0.7171428571428571,11.45142857142857,1.422857142857143,0.42491380807103685,0.316935349842114,0.6119489559164732,0.16397973284200815,0.405537869190811,0.8216613607572433,13.718571428571428,35.02428571428572,-4.126785714285715,20.747142857142858,0.7353571428571428,0.7617857142857143,0,0,0,1,0,1657428.571428571,1532857.142857143,1724285.714285714,1577142.8571428573,-0.038773819386909936,22.5,22.5,24.75,22.5,-0.09090909090909094,935.22,935.22,791.794,935.22,0.18114054918324718,,,,,,,0,0,0,1,0,16061885.361329282,290203.15328196273,mensualizacion_estacionalidad_nacional_y_semanalizacion_calendario_dias,proxy_operacional_no_observada
2024-05-27,2024-06-02,2024,2024,5,22,7,HUILA,PANEL_DEPARTAMENTAL,122.64457401704902,6633.9,4620.47,1.44,530.8088799993279,0.08001460377746544,1120.0,8.377142857142857,71.0,15.594285714285714,19.952857142857145,12.394285714285715,89.74428571428572,12.45857142857143,0.7771428571428572,0.7428571428571429,14.205714285714285,1.747142857142857,0.4959136344470076,0.9735748711982716,0.9767981438515082,0.3859972362966374,0.7190626112633932,0.9157187833790179,15.432857142857143,38.24,1.9446428571428571,20.54,0.735,0.7625,0,0,0,0,1,1729142.857142857,1657428.571428571,1599714.285714286,1609500.0,0.08090730487587039,22.5,22.5,22.5,22.5,0.0,935.22,935.22,935.22,935.22,0.0,,,,,,,0,0,0,1,0,16061885.361329282,296944.9476252137,mensualizacion_estacionalidad_nacional_y_semanalizacion_calendario_dias,proxy_operacional_no_observada
2024-06-03,2024-06-09,2024,2024,6,23,7,HUILA,PANEL_DEPARTAMENTAL,129.60583486650256,6633.9,4620.47,1.44,555.4535779992967,0.08372956752427634,1172.0,3.6114285714285717,71.0,15.040000000000001,18.495714285714286,12.452857142857143,91.63571428571429,12.322857142857144,0.7757142857142857,0.7528571428571428,11.015714285714285,1.72,0.5056303792444873,0.4191457536978561,0.7517401392111375,0.12885766927683084,0.4890207563543436,0.846706226906303,16.46,41.10142857142857,0.1335714285714289,19.9025,0.7360714285714285,0.7635714285714286,0,0,0,0,0,1779428.571428571,1729142.857142857,1518571.428571429,1674714.2857142854,0.17177798682972645,23.88,22.5,22.5,22.845,0.06133333333333324,1023.959,935.22,935.22,957.40475,0.09488569534441083,,,,,,,0,0,0,1,0,16061885.361329282,313799.4334833413,mensualizacion_estacionalidad_nacional_y_semanalizacion_calendario_dias,proxy_operacional_no_observada
2024-06-10,2024-06-16,2024,2024,6,24,7,HUILA,PANEL_DEPARTAMENTAL,129.60583486650256,6633.9,4620.47,1.44,555.4535779992967,0.08372956752427634,1172.0,6.910000000000001,71.0,15.37142857142857,19.172857142857143,12.447142857142856,90.75714285714285,12.474285714285713,0.7857142857142857,0.7585714285714287,12.267142857142858,1.4714285714285715,0.5253615100329887,0.8028918065481138,0.8863109048723894,0.2297328420082911,0.6406371326679154,0.8921911398003746,21.63142857142857,40.91571428571429,0.8428571428571434,19.5225,0.7428571428571429,0.7710714285714286,0,0,0,0,1,1803571.428571429,1779428.571428571,1532857.142857143,1742392.857142857,0.17660764212488367,23.88,23.88,22.5,23.189999999999998,0.06133333333333324,1023.959,1023.959,935.22,979.5895,0.09488569534441083,,,,,,,0,0,0,1,0,16061885.361329282,313799.4334833413,mensualizacion_estacionalidad_nacional_y_semanalizacion_calendario_dias,proxy_operacional_no_observada
2024-06-17,2024-06-23,2024,2024,6,25,7,HUILA,PANEL_DEPARTAMENTAL,129.60583486650256,6633.9,4620.47,1.44,555.4535779992967,0.08372956752427634,1172.0,4.430000000000001,71.0,15.468571428571428,19.66857142857143,12.052857142857144,88.32571428571428,12.195714285714287,0.8014285714285715,0.7857142857142857,14.48,1.327142857142857,0.5774177146117023,0.5143759348512549,0.9257540603248259,0.40810686319668354,0.6233447283876186,0.8870034185162855,23.32857142857143,37.04714285714286,1.1239285714285718,19.3225,0.76,0.785,1,0,0,0,1,1858285.714285714,1803571.428571429,1657428.571428571,1792607.1428571427,0.12118600241337729,23.88,23.88,22.5,23.535,0.06133333333333324,1023.959,1023.959,935.22,1001.7742499999999,0.09488569534441083,,,,,,,0,0,0,1,0,16061885.361329282,313799.4334833413,mensualizacion_estacionalidad_nacional_y_semanalizacion_calendario_dias,proxy_operacional_no_observada
2024-06-24,2024-06-30,2024,2024,6,26,7,HUILA,PANEL_DEPARTAMENTAL,129.60583486650256,6633.9,4620.47,1.44,555.4535779992967,0.08372956752427634,1172.0,4.737142857142857,71.0,15.312857142857142,19.50142857142857,11.977142857142857,89.10142857142857,12.172857142857143,0.7971428571428572,0.7842857142857144,13.370000000000001,1.3114285714285714,0.5701441079445395,0.5501080272561076,0.8625290023201855,0.3186319668355597,0.6005044901999961,0.8801513470599988,19.68857142857143,35.121428571428574,2.586071428571428,19.209642857142857,0.7703571428571429,0.79,0,0,0,0,0,1860285.714285714,1858285.714285714,1729142.857142857,1825392.857142857,0.07584269662921339,23.88,23.88,22.5,23.88,0.06133333333333324,1023.959,1023.959,935.22,1023.959,0.09488569534441083,,,,,,,0,0,0,1,0,16061885.361329282,313799.4334833413,mensualizacion_estacionalidad_nacional_y_semanalizacion_calendario_dias,proxy_operacional_no_observada
