fecha_semana_inicio,fecha_semana_fin,anio_semana_fin,anio_referencia_y,mes_referencia_y,semana_iso,dias_productivos_periodo_2021_2024,nivel,produccion_semanal_proxy_t,produccion_anual_proxy_5mun_t,area_cosechada_proxy_ha,rendimiento_proxy_t_ha,produccion_mensual_proxy_t,peso_mensual_prod_nacional,produccion_nacional_mensual_oficial_miles_sacos,PRECTOTCORR,IMERG_PRECTOT,T2M,T2M_MAX,T2M_MIN,RH2M,QV2M,GWETTOP,GWETROOT,ALLSKY_SFC_SW_DWN,WS2M,score_humedad,score_precipitacion,score_temperatura,score_radiacion,indice_climatico_base_x,indice_climatico_ajustado_x,lluvia_acum_4s,lluvia_acum_8s,anomalia_lluvia_semana_iso,t2m_max_ma_4s,gwetroot_ma_4s,gwettop_ma_4s,dummy_exceso_lluvia_p75,dummy_estres_hidrico_p25,dummy_temp_max_alta_p75,dummy_indice_climatico_bajo_p25,dummy_indice_climatico_alto_p75,precio_interno_cop_carga,precio_interno_cop_carga_lag_1s,precio_interno_cop_carga_lag_4s,precio_interno_cop_carga_ma_4s,precio_interno_cop_carga_var_4s,precio_externo_exdock_cent_usd_lb,precio_externo_exdock_cent_usd_lb_lag_1s,precio_externo_exdock_cent_usd_lb_lag_4s,precio_externo_exdock_cent_usd_lb_ma_4s,precio_externo_exdock_cent_usd_lb_var_4s,exportaciones_mensual_miles_sacos,exportaciones_mensual_miles_sacos_lag_1s,exportaciones_mensual_miles_sacos_lag_4s,exportaciones_mensual_miles_sacos_ma_4s,exportaciones_mensual_miles_sacos_var_4s,trm_viernes_cop_usd,trm_promedio_semana_cop_usd,trm_viernes_cop_usd_lag_1s,trm_viernes_cop_usd_lag_4s,trm_viernes_cop_usd_ma_4s,trm_viernes_cop_usd_var_4s,dummy_trm_lag4_alta_p75,dummy_devaluacion_4s_p75,dummy_precio_interno_alto_p75,dummy_precio_externo_alto_p75,dummy_exportaciones_altas_p75,valor_cosecha_anual_millones,valor_cosecha_semanal_proxy_millones,fuente_y_semanal,tipo_target
2022-12-12,2022-12-18,2022,2022,12,50,7,PROXY_NACIONAL_5_DEPARTAMENTOS,355.7684867162034,17800.94,19056.32,0.9341226427767795,1575.5461554574722,0.08850915487931943,981.0,1.934,71.0,18.645428571428575,22.950285714285712,15.489428571428572,86.97457142857142,13.785714285714286,0.8402857142857144,0.8525714285714286,15.717142857142857,0.744,0.8453850141905008,0.17784571675622257,0.6926113931190083,0.3482838432877949,0.5657416089286522,0.8697224826785956,15.794571428571428,45.77028571428571,-1.5849285714285715,22.66557142857143,0.8702857142857143,0.8568571428571429,0,0,0,0,0,1943285.714285714,1887000.0,1917571.428571429,1929749.9999999998,0.013409818967443643,19.75,19.75,18.5,19.4375,0.06756756756756754,1035.0,1035.0,853.0,989.5,0.21336459554513487,4802.48,4803.44,4815.99,4994.61,4816.77,-0.03846747,0,0,0,0,0,14502232.05729942,289840.71363830386,mensualizacion_estacionalidad_nacional_y_semanalizacion_calendario_dias,proxy_operacional_no_observada
2022-12-19,2022-12-25,2022,2022,12,51,7,PROXY_NACIONAL_5_DEPARTAMENTOS,355.7684867162034,17800.94,19056.32,0.9341226427767795,1575.5461554574722,0.08850915487931943,981.0,2.310857142857143,71.0,18.799714285714288,23.566285714285712,15.178285714285716,85.11371428571428,13.571142857142856,0.8217142857142857,0.8268571428571428,16.892857142857146,0.7722857142857142,0.7561999925172507,0.21857822246927303,0.743372814438805,0.464434910240488,0.5748229931441303,0.872446897943239,13.332,39.34142857142857,-0.9226428571428573,22.853357142857142,0.8577857142857143,0.8464285714285715,0,0,0,0,0,1954000.0,1943285.714285714,1958428.571428571,1928642.857142857,-0.0022612882048286265,19.75,19.75,18.5,19.75,0.06756756756756754,1035.0,1035.0,853.0,1035.0,0.21336459554513487,4745.04,4766.48,4802.48,4881.41,4782.67,-0.0279366,0,0,0,0,0,14502232.05729942,289840.71363830386,mensualizacion_estacionalidad_nacional_y_semanalizacion_calendario_dias,proxy_operacional_no_observada
2022-12-26,2023-01-01,2023,2022,12,52,7,PROXY_NACIONAL_5_DEPARTAMENTOS,349.38403116219894,17800.94,19056.32,0.9341226427767795,1575.5461554574722,0.08850915487931943,981.0,3.8405714285714283,71.0,18.518571428571427,23.080000000000002,15.142857142857144,85.88371428571429,13.454285714285714,0.8251428571428573,0.8251428571428571,15.406571428571429,0.7454285714285713,0.7599881344970795,0.3839169909208819,0.6508742244782848,0.31760189680478706,0.5723339354444874,0.8717001806333462,11.479142857142858,39.649142857142856,-2.5005714285714293,23.03814285714286,0.844,0.8360000000000001,0,0,0,0,0,1971000.0,1954000.0,1930285.714285714,1938821.4285714286,0.02109236234458267,19.75,19.75,19.75,19.75,0.0,1035.0,1035.0,1035.0,1035.0,0.0,4810.2,4779.06,4745.04,4767.19,4793.43,0.00902209,0,0,0,0,0,14502232.05729942,284639.36719234724,mensualizacion_estacionalidad_nacional_y_semanalizacion_calendario_dias,proxy_operacional_no_observada
2023-01-02,2023-01-08,2023,2023,1,1,7,PROXY_NACIONAL_5_DEPARTAMENTOS,311.0772978381722,18010.149999999998,19173.079999999998,0.9393456867649851,1377.6280332833344,0.07649175788559977,868.0,5.932857142857143,71.0,18.109714285714286,22.237428571428573,15.181714285714287,87.42142857142858,13.345714285714285,0.8285714285714285,0.8219999999999998,13.30857142857143,0.7611428571428571,0.7609735858939479,0.6100611450806004,0.5163564579808235,0.11033645703962966,0.5644956243841822,0.8693486873152546,14.018285714285714,33.459714285714284,1.2134857142857145,22.9585,0.8316428571428571,0.8289285714285715,0,0,0,0,0,1927285.714285714,1971000.0,1887000.0,1948892.857142857,0.021349080172609503,22.38,19.75,19.75,20.4075,0.13316455696202523,832.373,1035.0,1035.0,984.34325,-0.19577487922705306,4885.66,4878.22,4810.2,4815.99,4810.84,0.01446639,0,0,0,1,0,11143094.647447575,192467.23500265088,mensualizacion_estacionalidad_nacional_y_semanalizacion_calendario_dias,proxy_operacional_no_observada
2023-01-09,2023-01-15,2023,2023,1,2,7,PROXY_NACIONAL_5_DEPARTAMENTOS,311.0772978381722,18010.149999999998,19173.079999999998,0.9393456867649851,1377.6280332833344,0.07649175788559977,868.0,12.059428571428572,71.0,18.050857142857144,22.116,15.147428571428572,87.936,13.401142857142858,0.8628571428571428,0.8605714285714285,14.136285714285714,0.7205714285714286,0.9081599384276606,1.0,0.49699191577364177,0.19210793722479383,0.7209201479768108,0.9162760443930432,24.14371428571429,39.93828571428572,7.225142857142858,22.749928571428573,0.8336428571428571,0.8345714285714285,0,0,0,0,1,1769000.0,1927285.714285714,1943285.714285714,1905321.4285714286,-0.08968609865470845,22.38,22.38,19.75,21.064999999999998,0.13316455696202523,832.373,832.373,1035.0,933.6865,-0.19577487922705306,4693.99,4772.53,4885.66,4802.48,4783.72,-0.02259041,0,0,0,1,0,11143094.647447575,192467.23500265088,mensualizacion_estacionalidad_nacional_y_semanalizacion_calendario_dias,proxy_operacional_no_observada
2023-01-16,2023-01-22,2023,2023,1,3,7,PROXY_NACIONAL_5_DEPARTAMENTOS,311.0772978381722,18010.149999999998,19173.079999999998,0.9393456867649851,1377.6280332833344,0.07649175788559977,868.0,6.596571428571428,71.0,18.009428571428572,22.039142857142856,15.15,87.88914285714286,13.377142857142857,0.8682857142857143,0.8779999999999999,13.974285714285713,0.7182857142857142,0.9536757671154537,0.6817985300475572,0.48336153412295535,0.17610364683301322,0.6514920815579889,0.8954476244673966,28.429428571428573,41.761428571428574,2.936071428571428,22.368142857142857,0.8464285714285713,0.8462142857142857,1,0,0,0,1,1764714.285714286,1769000.0,1954000.0,1858000.0,-0.09687088755666018,22.38,22.38,19.75,21.7225,0.13316455696202523,832.373,832.373,1035.0,883.02975,-0.19577487922705306,4631.64,4675.55,4693.99,4745.04,4755.37,-0.02389864,0,0,0,1,0,11143094.647447575,192467.23500265088,mensualizacion_estacionalidad_nacional_y_semanalizacion_calendario_dias,proxy_operacional_no_observada
2023-01-23,2023-01-29,2023,2023,1,4,7,PROXY_NACIONAL_5_DEPARTAMENTOS,311.0772978381722,18010.149999999998,19173.079999999998,0.9393456867649851,1377.6280332833344,0.07649175788559977,868.0,0.4754285714285714,71.0,18.688285714285715,24.065142857142856,14.443142857142856,81.97085714285716,12.897714285714287,0.8414285714285714,0.8562857142857142,19.42114285714286,0.8317142857142856,0.8550557999326553,0.02019640541041319,0.7067117879300624,0.714209100146777,0.5881279433335648,0.8764383830000694,25.064285714285717,36.54342857142857,-1.631785714285714,22.614428571428572,0.8542142857142856,0.8502857142857143,1,0,0,0,0,1833428.571428571,1764714.285714286,1971000.0,1823607.1428571427,-0.06979778212654952,22.38,22.38,19.75,22.38,0.13316455696202523,832.373,832.373,1035.0,832.373,-0.19577487922705306,4548.5,4556.61,4631.64,4810.2,4689.95,-0.05440522,0,0,0,1,0,11143094.647447575,192467.23500265088,mensualizacion_estacionalidad_nacional_y_semanalizacion_calendario_dias,proxy_operacional_no_observada
2023-01-30,2023-02-05,2023,2023,2,5,7,PROXY_NACIONAL_5_DEPARTAMENTOS,379.3805310551908,18010.149999999998,19173.079999999998,0.9393456867649851,1626.807297367993,0.09032724865523015,1025.0,1.4202857142857144,71.0,18.610857142857146,24.138285714285715,14.225999999999999,81.91685714285714,12.824571428571428,0.8145714285714286,0.8185714285714285,18.670285714285715,0.8522857142857143,0.7250456982207092,0.12232104255450557,0.6812370746380908,0.640030484362651,0.550660096329795,0.8651980288989385,20.551714285714286,34.57,-2.6620000000000004,23.089642857142856,0.8533571428571428,0.8467857142857143,0,0,0,0,0,1966142.857142857,1833428.571428571,1927285.714285714,1833321.4285714284,0.0201615892076199,21.75,22.38,22.38,22.2225,-0.02815013404825728,929.255,832.373,832.373,856.5935000000001,0.11639253075243894,4669.74,4627.48,4548.5,4885.66,4635.97,-0.04419464,0,0,0,1,0,11143094.647447575,234727.2601808933,mensualizacion_estacionalidad_nacional_y_semanalizacion_calendario_dias,proxy_operacional_no_observada
2023-02-06,2023-02-12,2023,2023,2,6,7,PROXY_NACIONAL_5_DEPARTAMENTOS,406.7018243419982,18010.149999999998,19173.079999999998,0.9393456867649851,1626.807297367993,0.09032724865523015,1025.0,1.1517142857142857,71.0,19.383714285714284,24.039714285714286,16.026,84.51885714285713,13.967714285714285,0.7911428571428571,0.7862857142857143,15.59,0.8271428571428572,0.6128371914033899,0.09329256994626643,0.9355141943974425,0.33572315682511,0.5220531816008802,0.8566159544802641,9.644,33.78771428571429,-1.963285714285714,23.570571428571427,0.8347857142857142,0.8288571428571428,0,0,0,0,0,2013285.714285714,1966142.857142857,1769000.0,1894392.857142857,0.13809254623273826,21.75,21.75,22.38,22.064999999999998,-0.02815013404825728,929.255,929.255,832.373,880.8140000000001,0.11639253075243894,4777.73,4755.62,4669.74,4693.99,4656.9,0.01783983,0,0,0,1,0,11143094.647447575,251631.27025219024,mensualizacion_estacionalidad_nacional_y_semanalizacion_calendario_dias,proxy_operacional_no_observada
2023-02-13,2023-02-19,2023,2023,2,7,7,PROXY_NACIONAL_5_DEPARTAMENTOS,406.7018243419982,18010.149999999998,19173.079999999998,0.9393456867649851,1626.807297367993,0.09032724865523015,1025.0,4.134,71.0,19.16742857142857,23.29885714285714,16.222857142857144,87.20285714285714,14.276,0.7928571428571429,0.7794285714285715,14.575999999999999,0.8037142857142857,0.6029599619448739,0.41563214131307513,0.8643542019176531,0.2355481540024837,0.5663647955887605,0.8699094386766281,7.1814285714285715,35.61085714285714,-0.1189285714285715,23.8855,0.810142857142857,0.81,0,0,0,0,0,2119714.285714286,2013285.714285714,1764714.285714286,1983142.857142857,0.20116570873472028,21.75,21.75,22.38,21.9075,-0.02815013404825728,929.255,929.255,832.373,905.0345,0.11639253075243894,4918.94,4866.01,4777.73,4631.64,4728.73,0.06202986,0,0,1,1,0,11143094.647447575,251631.27025219024,mensualizacion_estacionalidad_nacional_y_semanalizacion_calendario_dias,proxy_operacional_no_observada
2023-02-20,2023-02-26,2023,2023,2,8,7,PROXY_NACIONAL_5_DEPARTAMENTOS,406.7018243419982,18010.149999999998,19173.079999999998,0.9393456867649851,1626.807297367993,0.09032724865523015,1025.0,2.761142857142857,71.0,19.126285714285714,24.257142857142856,15.216,82.79371428571429,13.390571428571429,0.7888571428571428,0.7785714285714286,15.958285714285717,0.7502857142857142,0.5929350818024877,0.2672472361188314,0.8508178228990413,0.37210680817432557,0.5428595646114877,0.8628578693834462,9.467142857142857,34.53142857142857,-0.7689285714285714,23.9335,0.7907142857142857,0.7968571428571429,0,0,0,0,0,2164857.142857143,2119714.285714286,1833428.571428571,2066000.0,0.18076983013869463,21.75,21.75,22.38,21.75,-0.02815013404825728,929.255,929.255,832.373,929.255,0.11639253075243894,4849.65,4895.19,4918.94,4548.5,4804.01,0.06620864,0,0,1,1,0,11143094.647447575,251631.27025219024,mensualizacion_estacionalidad_nacional_y_semanalizacion_calendario_dias,proxy_operacional_no_observada
2023-02-27,2023-03-05,2023,2023,3,9,7,PROXY_NACIONAL_5_DEPARTAMENTOS,320.73538050052787,18010.149999999998,19173.079999999998,0.9393456867649851,1268.116127411733,0.07041119187856476,799.0,3.400857142857143,71.0,19.934571428571427,24.435714285714283,16.860285714285716,85.48085714285715,14.627142857142857,0.7662857142857142,0.7525714285714284,14.234857142857143,0.8928571428571429,0.4948462562200354,0.33639058736335,0.8832487309644672,0.20184599751608887,0.50838291888638,0.852514875665914,11.447714285714286,31.999428571428574,-2.890214285714286,24.00785714285714,0.7742142857142857,0.7847857142857143,0,0,0,0,0,2055000.0,2164857.142857143,1966142.857142857,2088214.285714286,0.04519363510862462,20.88,21.75,21.75,21.5325,-0.040000000000000036,906.561,929.255,929.255,923.5815,-0.024421714168877173,4780.89,4819.76,4849.65,4669.74,4831.8,0.02380218,0,0,0,0,0,11143094.647447575,198442.80595677957,mensualizacion_estacionalidad_nacional_y_semanalizacion_calendario_dias,proxy_operacional_no_observada
2023-03-06,2023-03-12,2023,2023,3,10,7,PROXY_NACIONAL_5_DEPARTAMENTOS,286.3488029639397,18010.149999999998,19173.079999999998,0.9393456867649851,1268.116127411733,0.07041119187856476,799.0,13.078571428571427,71.0,18.80857142857143,22.686285714285713,16.246000000000002,87.84400000000001,14.047142857142855,0.8214285714285715,0.7968571428571429,12.191714285714287,0.6751428571428572,0.6967475427184835,1.0,0.7462868960330893,0.0,0.6804333639597415,0.9041300091879224,23.37457142857143,33.01857142857143,7.300928571428571,23.6695,0.7768571428571429,0.7923571428571429,0,0,0,0,1,1994285.714285714,2055000.0,2013285.714285714,2083464.285714286,-0.009437309302490648,20.88,20.88,21.75,21.314999999999998,-0.040000000000000036,906.561,906.561,929.255,917.908,-0.024421714168877173,4748.14,4751.53,4780.89,4777.73,4824.4,-0.00619332,0,0,0,0,0,11143094.647447575,177167.4202386153,mensualizacion_estacionalidad_nacional_y_semanalizacion_calendario_dias,proxy_operacional_no_observada
2023-03-13,2023-03-19,2023,2023,3,11,7,PROXY_NACIONAL_5_DEPARTAMENTOS,286.3488029639397,18010.149999999998,19173.079999999998,0.9393456867649851,1268.116127411733,0.07041119187856476,799.0,9.992571428571429,71.0,18.757714285714286,23.012,15.811142857142858,85.61514285714286,13.572571428571427,0.8591428571428572,0.8577142857142857,13.529142857142858,0.6531428571428572,0.8948072390257464,1.0,0.7295544275239707,0.1321271310827594,0.7653902102024178,0.9296170630607252,29.233142857142855,36.41457142857143,4.732,23.597785714285713,0.7964285714285714,0.8089285714285714,1,0,0,0,1,2013714.285714286,1994285.714285714,2119714.285714286,2056964.285714286,-0.050006739452756466,20.88,20.88,21.75,21.0975,-0.040000000000000036,906.561,906.561,929.255,912.2345,-0.024421714168877173,4824.25,4800.63,4748.14,4918.94,4800.73,-0.01925008,0,0,0,0,0,11143094.647447575,177167.4202386153,mensualizacion_estacionalidad_nacional_y_semanalizacion_calendario_dias,proxy_operacional_no_observada
