departamento,fecha_semana_inicio,fecha_semana_fin,anio_iso,semana_iso,anio_produccion_principal,mes_produccion_principal,dias_mes_principal_en_semana,dias_asignados_semana,detalle_meses_asignados,produccion_semanal_proxy_t,produccion_anual_depto_mun_t,area_cosechada_depto_mun_ha,area_sembrada_depto_mun_ha,rendimiento_depto_mun_t_ha,produccion_nacional_mensual_oficial_miles_sacos,peso_mensual_prod_nacional_principal,produccion_mensual_proxy_principal_t,metodo_y,tipo_target,PRECTOTCORR,IMERG_PRECTOT,T2M,T2M_MAX,T2M_MIN,RH2M,QV2M,GWETTOP,GWETROOT,ALLSKY_SFC_SW_DWN,WS2M,score_humedad,score_precipitacion,score_temperatura,score_radiacion,indice_climatico_base_x,indice_climatico_ajustado_x,lluvia_acum_4s,lluvia_acum_8s,anomalia_lluvia_semana_iso,precio_interno_cop_carga,precio_externo_exdock_cent_usd_lb,exportaciones_mensual_miles_sacos,valor_cosecha_anual_millones_cop,valor_cosecha_semanal_proxy_millones_cop,trm_viernes_cop_usd,trm_fuente,produccion_semanal_proxy_t_lag_1s,produccion_semanal_proxy_t_lag_4s,produccion_semanal_proxy_t_ma_4s,produccion_semanal_proxy_t_var_4s,precio_interno_cop_carga_lag_1s,precio_interno_cop_carga_lag_4s,precio_interno_cop_carga_ma_4s,precio_interno_cop_carga_var_4s,precio_externo_exdock_cent_usd_lb_lag_1s,precio_externo_exdock_cent_usd_lb_lag_4s,precio_externo_exdock_cent_usd_lb_ma_4s,precio_externo_exdock_cent_usd_lb_var_4s,exportaciones_mensual_miles_sacos_lag_1s,exportaciones_mensual_miles_sacos_lag_4s,exportaciones_mensual_miles_sacos_ma_4s,exportaciones_mensual_miles_sacos_var_4s,PRECTOTCORR_lag_1s,PRECTOTCORR_lag_4s,PRECTOTCORR_ma_4s,PRECTOTCORR_var_4s,T2M_MAX_lag_1s,T2M_MAX_lag_4s,T2M_MAX_ma_4s,T2M_MAX_var_4s,GWETTOP_lag_1s,GWETTOP_lag_4s,GWETTOP_ma_4s,GWETTOP_var_4s,GWETROOT_lag_1s,GWETROOT_lag_4s,GWETROOT_ma_4s,GWETROOT_var_4s,indice_climatico_base_x_lag_1s,indice_climatico_base_x_lag_4s,indice_climatico_base_x_ma_4s,indice_climatico_base_x_var_4s,indice_climatico_ajustado_x_lag_1s,indice_climatico_ajustado_x_lag_4s,indice_climatico_ajustado_x_ma_4s,indice_climatico_ajustado_x_var_4s,dummy_exceso_lluvia_p75,dummy_estres_hidrico_p25,dummy_temp_max_alta_p75,dummy_precio_interno_alto_p75,dummy_exportaciones_altas_p75,dummy_indice_climatico_bajo_p25,dummy_indice_climatico_alto_p75
Antioquia,2024-12-02,2024-12-08,2024,49,2024,12,7,7,2024-12:7d,61.53594926274986,2121.27,1440.21,2004.2,1.47,1798.2305515042488,0.1284684866778086,272.5163467350351,mensualizacion_nacional_y_semanalizacion_calendario,proxy_operacional_no_observada,,,,,,,,,,,,,,,,,,,,,2724857.142857143,28.13,1303.939,16061885.361329282,42944.95803883983,,pendiente_integracion_api_datos_gov,62.17809634092539,62.28512085395465,62.07107182789614,-0.012028098861065713,2748714.285714286,2224571.428571429,2623107.142857143,0.224890829694323,22.344285714285714,21.38,23.308571428571426,0.3157156220767072,1209.6618571428571,1193.949,1225.3747142857144,0.09212286286935205,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,
Antioquia,2024-12-09,2024-12-15,2024,50,2024,12,7,7,2024-12:7d,61.53594926274986,2121.27,1440.21,2004.2,1.47,1798.2305515042488,0.1284684866778086,272.5163467350351,mensualizacion_nacional_y_semanalizacion_calendario,proxy_operacional_no_observada,,,,,,,,,,,,,,,,,,,,,2747857.142857143,28.13,1303.939,16061885.361329282,42944.95803883983,,pendiente_integracion_api_datos_gov,61.53594926274986,62.28512085395465,61.88377893009494,-0.012028098861065713,2724857.142857143,2438857.142857143,2700357.142857143,0.1266986879100281,28.13,21.38,24.996071428571426,0.3157156220767072,1303.939,1193.949,1252.8722142857143,0.09212286286935205,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,
Antioquia,2024-12-16,2024-12-22,2024,51,2024,12,7,7,2024-12:7d,61.53594926274986,2121.27,1440.21,2004.2,1.47,1798.2305515042488,0.1284684866778086,272.5163467350351,mensualizacion_nacional_y_semanalizacion_calendario,proxy_operacional_no_observada,,,,,,,,,,,,,,,,,,,,,2789571.428571429,28.13,1303.939,16061885.361329282,42944.95803883983,,pendiente_integracion_api_datos_gov,61.53594926274986,62.28512085395465,61.69648603229374,-0.012028098861065713,2747857.142857143,2580000.0,2752750.0000000005,0.08122923588039888,28.13,21.38,26.683571428571426,0.3157156220767072,1303.939,1193.949,1280.3697142857143,0.09212286286935205,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,
Antioquia,2024-12-23,2024-12-29,2024,52,2024,12,7,7,2024-12:7d,61.53594926274986,2121.27,1440.21,2004.2,1.47,1798.2305515042488,0.1284684866778086,272.5163467350351,mensualizacion_nacional_y_semanalizacion_calendario,proxy_operacional_no_observada,,,,,,,,,,,,,,,,,,,,,2798142.857142857,28.13,1303.939,16061885.361329282,42944.95803883983,,pendiente_integracion_api_datos_gov,61.53594926274986,62.17809634092539,61.53594926274986,-0.010327544842392905,2789571.428571429,2748714.285714286,2765107.142857143,0.01798243334546002,28.13,22.344285714285714,28.13,0.25893485071287,1303.939,1209.6618571428571,1303.939,0.0779367740666135,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,
Antioquia,2024-12-30,2025-01-05,2025,1,2024,12,2,2,2024-12:2d,17.581699789357103,2121.27,1440.21,2004.2,1.47,1798.2305515042488,0.1284684866778086,272.5163467350351,mensualizacion_nacional_y_semanalizacion_calendario,proxy_operacional_no_observada,,,,,,,,,,,,,,,,,,,,,2739571.428571429,28.13,1303.939,16061885.361329282,12269.988011097095,,pendiente_integracion_api_datos_gov,61.53594926274986,61.53594926274986,50.54738689440167,-0.7142857142857143,2798142.857142857,2724857.142857143,2768785.7142857146,0.0054000209709553,28.13,28.13,28.13,0.0,1303.939,1303.939,1303.939,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,
Caldas,2020-12-28,2021-01-03,2020,53,2021,1,3,3,2021-01:3d,23.310369953345457,2802.47,2571.07,3769.41,1.09,1081.0,0.08595054464498689,240.87382285123638,mensualizacion_nacional_y_semanalizacion_calendario,proxy_operacional_no_observada,,,,,,,,,,,,,,,,,,,,,1073000.0,16.25,1072.0,10768530.454423312,12831.685123672245,,pendiente_integracion_api_datos_gov,,,23.310369953345457,,,,1073000.0,,,,16.25,,,,1072.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,
Caldas,2021-01-04,2021-01-10,2021,1,2021,1,7,7,2021-01:7d,54.39086322447273,2802.47,2571.07,3769.41,1.09,1081.0,0.08595054464498689,240.87382285123638,mensualizacion_nacional_y_semanalizacion_calendario,proxy_operacional_no_observada,,,,,,,,,,,,,,,,,,,,,1050285.714285714,16.25,1072.0,10768530.454423312,29940.598621901903,,pendiente_integracion_api_datos_gov,23.310369953345457,,38.85061658890909,,1073000.0,,1061642.857142857,,16.25,,16.25,,1072.0,,1072.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,
Caldas,2021-01-11,2021-01-17,2021,2,2021,1,7,7,2021-01:7d,54.39086322447273,2802.47,2571.07,3769.41,1.09,1081.0,0.08595054464498689,240.87382285123638,mensualizacion_nacional_y_semanalizacion_calendario,proxy_operacional_no_observada,,,,,,,,,,,,,,,,,,,,,1068714.285714286,16.25,1072.0,10768530.454423312,29940.598621901903,,pendiente_integracion_api_datos_gov,54.39086322447273,,44.03069880076364,,1050285.714285714,,1064000.0,,16.25,,16.25,,1072.0,,1072.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,
Caldas,2021-01-18,2021-01-24,2021,3,2021,1,7,7,2021-01:7d,54.39086322447273,2802.47,2571.07,3769.41,1.09,1081.0,0.08595054464498689,240.87382285123638,mensualizacion_nacional_y_semanalizacion_calendario,proxy_operacional_no_observada,,,,,,,,,,,,,,,,,,,,,1079142.857142857,16.25,1072.0,10768530.454423312,29940.598621901903,,pendiente_integracion_api_datos_gov,54.39086322447273,,46.620739906690915,,1068714.285714286,,1067785.7142857143,,16.25,,16.25,,1072.0,,1072.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,
Caldas,2021-01-25,2021-01-31,2021,4,2021,1,7,7,2021-01:7d,54.39086322447273,2802.47,2571.07,3769.41,1.09,1081.0,0.08595054464498689,240.87382285123638,mensualizacion_nacional_y_semanalizacion_calendario,proxy_operacional_no_observada,,,,,,,,,,,,,,,,,,,,,1094714.285714286,16.25,1072.0,10768530.454423312,29940.598621901903,,pendiente_integracion_api_datos_gov,54.39086322447273,23.310369953345457,54.39086322447273,1.3333333333333333,1079142.857142857,1073000.0,1073214.2857142857,0.02023698575422732,16.25,16.25,16.25,0.0,1072.0,1072.0,1072.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,
Caldas,2021-02-01,2021-02-07,2021,5,2021,2,7,7,2021-02:7d,61.66681819988868,2802.47,2571.07,3769.41,1.09,1107.0,0.08801781028862209,246.66727279955472,mensualizacion_nacional_y_semanalizacion_calendario,proxy_operacional_no_observada,,,,,,,,,,,,,,,,,,,,,1091000.0,16.88,1273.64,10768530.454423312,33945.80160261026,,pendiente_integracion_api_datos_gov,54.39086322447273,54.39086322447273,56.20985196832672,0.13377164001585826,1094714.285714286,1050285.714285714,1083392.8571428573,0.03876496191512533,16.25,16.25,16.4075,0.03876923076923071,1072.0,1072.0,1122.41,0.18809701492537323,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,
Caldas,2021-02-08,2021-02-14,2021,6,2021,2,7,7,2021-02:7d,61.66681819988868,2802.47,2571.07,3769.41,1.09,1107.0,0.08801781028862209,246.66727279955472,mensualizacion_nacional_y_semanalizacion_calendario,proxy_operacional_no_observada,,,,,,,,,,,,,,,,,,,,,1068857.142857143,16.88,1273.64,10768530.454423312,33945.80160261026,,pendiente_integracion_api_datos_gov,61.66681819988868,54.39086322447273,58.02884071218071,0.13377164001585826,1091000.0,1068714.285714286,1083428.5714285714,0.00013367196898800981,16.88,16.25,16.564999999999998,0.03876923076923071,1273.64,1072.0,1172.8200000000002,0.18809701492537323,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,
Caldas,2021-02-15,2021-02-21,2021,7,2021,2,7,7,2021-02:7d,61.66681819988868,2802.47,2571.07,3769.41,1.09,1107.0,0.08801781028862209,246.66727279955472,mensualizacion_nacional_y_semanalizacion_calendario,proxy_operacional_no_observada,,,,,,,,,,,,,,,,,,,,,1105857.142857143,16.88,1273.64,10768530.454423312,33945.80160261026,,pendiente_integracion_api_datos_gov,61.66681819988868,54.39086322447273,59.847829456034695,0.13377164001585826,1068857.142857143,1079142.857142857,1090107.142857143,0.02475509663754321,16.88,16.25,16.7225,0.03876923076923071,1273.64,1072.0,1223.23,0.18809701492537323,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,
Caldas,2021-02-22,2021-02-28,2021,8,2021,2,7,7,2021-02:7d,61.66681819988868,2802.47,2571.07,3769.41,1.09,1107.0,0.08801781028862209,246.66727279955472,mensualizacion_nacional_y_semanalizacion_calendario,proxy_operacional_no_observada,,,,,,,,,,,,,,,,,,,,,1188428.571428571,16.88,1273.64,10768530.454423312,33945.80160261026,,pendiente_integracion_api_datos_gov,61.66681819988868,54.39086322447273,61.66681819988868,0.13377164001585826,1105857.142857143,1094714.285714286,1113535.714285714,0.08560615946757076,16.88,16.25,16.88,0.03876923076923071,1273.64,1072.0,1273.64,0.18809701492537323,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,
Caldas,2021-03-01,2021-03-07,2021,9,2021,3,7,7,2021-03:7d,52.83108823838702,2802.47,2571.07,3769.41,1.09,1050.0,0.08348572791603721,233.9662479128568,mensualizacion_nacional_y_semanalizacion_calendario,proxy_operacional_no_observada,,,,,,,,,,,,,,,,,,,,,1170285.714285714,16.25,1128.007,10768530.454423312,29081.987560589267,,pendiente_integracion_api_datos_gov,61.66681819988868,61.66681819988868,59.45788570951326,-0.1432817553981991,1188428.571428571,1091000.0,1133357.1428571427,0.07267251538562244,16.88,16.88,16.7225,-0.03732227488151653,1273.64,1273.64,1237.2317500000001,-0.11434392764046357,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,
Caldas,2021-03-08,2021-03-14,2021,10,2021,3,7,7,2021-03:7d,52.83108823838702,2802.47,2571.07,3769.41,1.09,1050.0,0.08348572791603721,233.9662479128568,mensualizacion_nacional_y_semanalizacion_calendario,proxy_operacional_no_observada,,,,,,,,,,,,,,,,,,,,,1150285.714285714,16.25,1128.007,10768530.454423312,29081.987560589267,,pendiente_integracion_api_datos_gov,52.83108823838702,61.66681819988868,57.248953219137846,-0.1432817553981991,1170285.714285714,1068857.142857143,1153714.2857142854,0.07618283881315127,16.25,16.88,16.564999999999998,-0.03732227488151653,1128.007,1273.64,1200.8235,-0.11434392764046357,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,
Caldas,2021-03-15,2021-03-21,2021,11,2021,3,7,7,2021-03:7d,52.83108823838702,2802.47,2571.07,3769.41,1.09,1050.0,0.08348572791603721,233.9662479128568,mensualizacion_nacional_y_semanalizacion_calendario,proxy_operacional_no_observada,,,,,,,,,,,,,,,,,,,,,1145000.0,16.25,1128.007,10768530.454423312,29081.987560589267,,pendiente_integracion_api_datos_gov,52.83108823838702,61.66681819988868,55.040020728762435,-0.1432817553981991,1150285.714285714,1105857.142857143,1163499.9999999998,0.035395943676527486,16.25,16.88,16.4075,-0.03732227488151653,1128.007,1273.64,1164.41525,-0.11434392764046357,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,
Caldas,2021-03-22,2021-03-28,2021,12,2021,3,7,7,2021-03:7d,52.83108823838702,2802.47,2571.07,3769.41,1.09,1050.0,0.08348572791603721,233.9662479128568,mensualizacion_nacional_y_semanalizacion_calendario,proxy_operacional_no_observada,,,,,,,,,,,,,,,,,,,,,1158857.142857143,16.25,1128.007,10768530.454423312,29081.987560589267,,pendiente_integracion_api_datos_gov,52.83108823838702,61.66681819988868,52.83108823838702,-0.1432817553981991,1145000.0,1188428.571428571,1156107.1428571427,-0.024882798413270305,16.25,16.88,16.25,-0.03732227488151653,1128.007,1273.64,1128.007,-0.11434392764046357,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,
Caldas,2021-03-29,2021-04-04,2021,13,2021,4,4,7,2021-03:3d;2021-04:4d,46.70699474463113,2802.47,2571.07,3769.41,1.09,912.8571428571429,0.06440327582094299,180.48824838991808,mensualizacion_nacional_y_semanalizacion_calendario,proxy_operacional_no_observada,,,,,,,,,,,,,,,,,,,,,1138571.428571429,15.752857142857144,1074.8755714285714,10768530.454423312,25710.851043361774,,pendiente_integracion_api_datos_gov,52.83108823838702,52.83108823838702,51.30006486494805,-0.11591836734693883,1158857.142857143,1170285.714285714,1148178.5714285716,-0.02709960937499938,16.25,16.25,16.125714285714285,-0.03059340659340655,1128.007,1128.007,1114.7241428571429,-0.04710203799393852,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,
Caldas,2021-04-05,2021-04-11,2021,14,2021,4,7,7,2021-04:7d,42.113924624314215,2802.47,2571.07,3769.41,1.09,810.0,0.06440327582094299,180.48824838991808,mensualizacion_nacional_y_semanalizacion_calendario,proxy_operacional_no_observada,,,,,,,,,,,,,,,,,,,,,1165428.571428571,15.38,1035.027,10768530.454423312,23182.498655441155,,pendiente_integracion_api_datos_gov,46.70699474463113,52.83108823838702,48.62077396142985,-0.202857142857143,1138571.428571429,1150285.714285714,1151964.2857142857,0.013164431197217795,15.752857142857144,16.25,15.908214285714287,-0.05353846153846149,1074.8755714285714,1128.007,1091.479142857143,-0.08242856648939237,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
Caldas,2021-04-12,2021-04-18,2021,15,2021,4,7,7,2021-04:7d,42.113924624314215,2802.47,2571.07,3769.41,1.09,810.0,0.06440327582094299,180.48824838991808,mensualizacion_nacional_y_semanalizacion_calendario,proxy_operacional_no_observada,,,,,,,,,,,,,,,,,,,,,1191285.714285714,15.38,1035.027,10768530.454423312,23182.498655441155,,pendiente_integracion_api_datos_gov,42.113924624314215,52.83108823838702,45.94148305791165,-0.202857142857143,1165428.571428571,1145000.0,1163535.7142857143,0.04042420461634418,15.38,16.25,15.690714285714286,-0.05353846153846149,1035.027,1128.007,1068.2341428571428,-0.08242856648939237,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
Caldas,2021-04-19,2021-04-25,2021,16,2021,4,7,7,2021-04:7d,42.113924624314215,2802.47,2571.07,3769.41,1.09,810.0,0.06440327582094299,180.48824838991808,mensualizacion_nacional_y_semanalizacion_calendario,proxy_operacional_no_observada,,,,,,,,,,,,,,,,,,,,,1229142.857142857,15.38,1035.027,10768530.454423312,23182.498655441155,,pendiente_integracion_api_datos_gov,42.113924624314215,52.83108823838702,43.262192154393446,-0.202857142857143,1191285.714285714,1158857.142857143,1181107.1428571427,0.06065088757396432,15.38,16.25,15.473214285714286,-0.05353846153846149,1035.027,1128.007,1044.989142857143,-0.08242856648939237,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
Caldas,2021-04-26,2021-05-02,2021,17,2021,4,5,7,2021-04:5d;2021-05:2d,38.936871426849315,2802.47,2571.07,3769.41,1.09,754.5714285714286,0.06440327582094299,180.48824838991808,mensualizacion_nacional_y_semanalizacion_calendario,proxy_operacional_no_observada,,,,,,,,,,,,,,,,,,,,,1322285.714285714,15.30857142857143,837.8764285714286,10768530.454423312,21433.622668804364,,pendiente_integracion_api_datos_gov,42.113924624314215,46.70699474463113,41.31966132494799,-0.1663588796552785,1229142.857142857,1138571.428571429,1227035.714285714,0.16135508155583367,15.38,15.752857142857144,15.362142857142858,-0.02820350049877571,1035.027,1074.8755714285714,985.7393571428572,-0.22048984008647377,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
Caldas,2021-05-03,2021-05-09,2021,18,2021,5,7,7,2021-05:7d,30.994238433187046,2802.47,2571.07,3769.41,1.09,616.0,0.04897829371074183,137.26019877554265,mensualizacion_nacional_y_semanalizacion_calendario,proxy_operacional_no_observada,,,,,,,,,,,,,,,,,,,,,1394142.857142857,15.13,345.0,10768530.454423312,17061.43270221237,,pendiente_integracion_api_datos_gov,38.936871426849315,42.113924624314215,38.5397397771662,-0.2640382317801672,1322285.714285714,1165428.571428571,1284214.2857142854,0.19624908065702423,15.30857142857143,15.38,15.299642857142858,-0.01625487646293888,837.8764285714286,1035.027,813.2326071428572,-0.6666753620920034,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
Caldas,2021-05-10,2021-05-16,2021,19,2021,5,7,7,2021-05:7d,30.994238433187046,2802.47,2571.07,3769.41,1.09,616.0,0.04897829371074183,137.26019877554265,mensualizacion_nacional_y_semanalizacion_calendario,proxy_operacional_no_observada,,,,,,,,,,,,,,,,,,,,,1345857.142857143,15.13,345.0,10768530.454423312,17061.43270221237,,pendiente_integracion_api_datos_gov,30.994238433187046,42.113924624314215,35.75981822938441,-0.2640382317801672,1394142.857142857,1191285.714285714,1322857.1428571427,0.12975176879721817,15.13,15.38,15.237142857142858,-0.01625487646293888,345.0,1035.027,640.7258571428572,-0.6666753620920034,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
Caldas,2021-05-17,2021-05-23,2021,20,2021,5,7,7,2021-05:7d,30.994238433187046,2802.47,2571.07,3769.41,1.09,616.0,0.04897829371074183,137.26019877554265,mensualizacion_nacional_y_semanalizacion_calendario,proxy_operacional_no_observada,,,,,,,,,,,,,,,,,,,,,1377571.428571429,15.13,345.0,10768530.454423312,17061.43270221237,,pendiente_integracion_api_datos_gov,30.994238433187046,42.113924624314215,32.97989668160261,-0.2640382317801672,1345857.142857143,1229142.857142857,1359964.285714286,0.12075778707577924,15.13,15.38,15.174642857142858,-0.01625487646293888,345.0,1035.027,468.2191071428572,-0.6666753620920034,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
Caldas,2021-05-24,2021-05-30,2021,21,2021,5,7,7,2021-05:7d,30.994238433187046,2802.47,2571.07,3769.41,1.09,616.0,0.04897829371074183,137.26019877554265,mensualizacion_nacional_y_semanalizacion_calendario,proxy_operacional_no_observada,,,,,,,,,,,,,,,,,,,,,1433285.714285714,15.13,345.0,10768530.454423312,17061.43270221237,,pendiente_integracion_api_datos_gov,30.994238433187046,38.936871426849315,30.994238433187046,-0.20398744692634307,1377571.428571429,1322285.714285714,1387714.285714286,0.08394554883318929,15.13,15.30857142857143,15.13,-0.011664800298618903,345.0,837.8764285714286,345.0,-0.5882447718594713,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
Caldas,2021-05-31,2021-06-06,2021,22,2021,6,6,7,2021-05:1d;2021-06:6d,51.31012792937441,2802.47,2571.07,3769.41,1.09,989.7142857142857,0.083644748350163,234.4118979088813,mensualizacion_nacional_y_semanalizacion_calendario,proxy_operacional_no_observada,,,,,,,,,,,,,,,,,,,,,1435000.0,15.284285714285714,812.3862857142857,10768530.454423312,28244.742857484413,,pendiente_integracion_api_datos_gov,30.994238433187046,30.994238433187046,36.073210807233885,0.6554730983302415,1433285.714285714,1394142.857142857,1397928.5714285716,0.02930628138128914,15.13,15.13,15.168571428571429,0.010197337361910972,345.0,345.0,461.84657142857145,1.354742857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
Caldas,2021-06-07,2021-06-13,2021,23,2021,6,7,7,2021-06:7d,54.696109512072304,2802.47,2571.07,3769.41,1.09,1052.0,0.083644748350163,234.4118979088813,mensualizacion_nacional_y_semanalizacion_calendario,proxy_operacional_no_observada,,,,,,,,,,,,,,,,,,,,,1406714.285714286,15.31,890.284,10768530.454423312,30108.62788336309,,pendiente_integracion_api_datos_gov,51.31012792937441,30.994238433187046,41.9986785769552,0.7647186147186151,1435000.0,1345857.142857143,1413142.8571428573,0.04521812971022192,15.284285714285714,15.13,15.213571428571429,0.011896893588896213,812.3862857142857,345.0,598.1675714285714,1.5805333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
Caldas,2021-06-14,2021-06-20,2021,24,2021,6,7,7,2021-06:7d,54.696109512072304,2802.47,2571.07,3769.41,1.09,1052.0,0.083644748350163,234.4118979088813,mensualizacion_nacional_y_semanalizacion_calendario,proxy_operacional_no_observada,,,,,,,,,,,,,,,,,,,,,1398142.857142857,15.31,890.284,10768530.454423312,30108.62788336309,,pendiente_integracion_api_datos_gov,54.696109512072304,30.994238433187046,47.924146346676515,0.7647186147186151,1406714.285714286,1377571.428571429,1418285.7142857143,0.014933112102042468,15.31,15.13,15.258571428571429,0.011896893588896213,890.284,345.0,734.4885714285714,1.5805333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
Caldas,2021-06-21,2021-06-27,2021,25,2021,6,7,7,2021-06:7d,54.696109512072304,2802.47,2571.07,3769.41,1.09,1052.0,0.083644748350163,234.4118979088813,mensualizacion_nacional_y_semanalizacion_calendario,proxy_operacional_no_observada,,,,,,,,,,,,,,,,,,,,,1431428.571428571,15.31,890.284,10768530.454423312,30108.62788336309,,pendiente_integracion_api_datos_gov,54.696109512072304,30.994238433187046,53.84961411639783,0.7647186147186151,1398142.857142857,1433285.714285714,1417821.4285714284,-0.001295724110435795,15.31,15.13,15.303571428571429,0.011896893588896213,890.284,345.0,870.8095714285714,1.5805333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
Caldas,2021-06-28,2021-07-04,2021,26,2021,7,4,7,2021-06:3d;2021-07:4d,58.20188948079828,2802.47,2571.07,3769.41,1.09,1141.7142857142858,0.09612785242903713,269.39542259680366,mensualizacion_nacional_y_semanalizacion_calendario,proxy_operacional_no_observada,,,,,,,,,,,,,,,,,,,,,1435142.857142857,15.024285714285714,1058.2794285714285,10768530.454423312,32038.45845926577,,pendiente_integracion_api_datos_gov,54.696109512072304,51.31012792937441,55.5725545042538,0.13431581306735393,1431428.571428571,1435000.0,1417857.1428571427,9.955201592825302e-05,15.31,15.284285714285714,15.23857142857143,-0.017010935601458065,890.284,812.3862857142857,932.2828571428571,0.3026800761917624,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
Caldas,2021-07-05,2021-07-11,2021,27,2021,7,7,7,2021-07:7d,60.831224457342756,2802.47,2571.07,3769.41,1.09,1209.0,0.09612785242903713,269.39542259680366,mensualizacion_nacional_y_semanalizacion_calendario,proxy_operacional_no_observada,,,,,,,,,,,,,,,,,,,,,1417714.285714286,14.81,1184.276,10768530.454423312,33485.831391192776,,pendiente_integracion_api_datos_gov,58.20188948079828,54.696109512072304,57.10633324057141,0.11216730038022785,1435142.857142857,1406714.285714286,1420607.1428571427,0.007819640499644561,15.024285714285714,15.31,15.11357142857143,-0.032658393207054215,1058.2794285714285,890.284,1005.7808571428571,0.3302227154481043,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,
Caldas,2021-07-12,2021-07-18,2021,28,2021,7,7,7,2021-07:7d,60.831224457342756,2802.47,2571.07,3769.41,1.09,1209.0,0.09612785242903713,269.39542259680366,mensualizacion_nacional_y_semanalizacion_calendario,proxy_operacional_no_observada,,,,,,,,,,,,,,,,,,,,,1478000.0,14.81,1184.276,10768530.454423312,33485.831391192776,,pendiente_integracion_api_datos_gov,60.831224457342756,54.696109512072304,58.640111976889024,0.11216730038022785,1417714.285714286,1398142.857142857,1440571.4285714284,0.057116583222642354,14.81,15.31,14.98857142857143,-0.032658393207054215,1184.276,890.284,1079.278857142857,0.3302227154481043,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,
Caldas,2021-07-19,2021-07-25,2021,29,2021,7,7,7,2021-07:7d,60.831224457342756,2802.47,2571.07,3769.41,1.09,1209.0,0.09612785242903713,269.39542259680366,mensualizacion_nacional_y_semanalizacion_calendario,proxy_operacional_no_observada,,,,,,,,,,,,,,,,,,,,,1680428.571428571,14.81,1184.276,10768530.454423312,33485.831391192776,,pendiente_integracion_api_datos_gov,60.831224457342756,54.696109512072304,60.17389071320664,0.11216730038022785,1478000.0,1431428.571428571,1502821.4285714284,0.1739520958083833,14.81,15.31,14.86357142857143,-0.032658393207054215,1184.276,890.284,1152.7768571428571,0.3302227154481043,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,
Caldas,2021-07-26,2021-08-01,2021,30,2021,7,6,7,2021-07:6d;2021-08:1d,58.717980927807275,2802.47,2571.07,3769.41,1.09,1167.0,0.09612785242903713,269.39542259680366,mensualizacion_nacional_y_semanalizacion_calendario,proxy_operacional_no_observada,,,,,,,,,,,,,,,,,,,,,1778000.0,14.819999999999999,1176.661285714286,10768530.454423312,32322.55188876921,,pendiente_integracion_api_datos_gov,60.831224457342756,58.20188948079828,60.302913574958886,0.008867262757496268,1680428.571428571,1435142.857142857,1588535.714285714,0.23890105514632698,14.81,15.024285714285714,14.8125,-0.013597033374536547,1184.276,1058.2794285714285,1182.3723214285715,0.11186257045803209,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,
