ALLSKY_SFC_SW_DWN_mean,GWETROOT_mean,GWETTOP_mean,IMERG_PRECTOT,PRECTOTCORR,QV2M_mean,RH2M_mean,T2M_MAX_mean,T2M_MIN_mean,T2M_mean,WS2M_mean,anio_referencia_y,anomalia_lluvia_semana_iso_mean,area_cosechada_departamental_ha,departamento,dummy_devaluacion_4s_p75_any,dummy_estres_hidrico_p25_any,dummy_exceso_lluvia_p75_any,dummy_exportaciones_altas_p75_any,dummy_indice_climatico_alto_p75_any,dummy_indice_climatico_bajo_p25_any,dummy_precio_externo_alto_p75_any,dummy_precio_interno_alto_p75_any,dummy_temp_max_alta_p75_any,dummy_trm_lag4_alta_p75_any,exportaciones_mensual_miles_sacos_lag_1s_mean,exportaciones_mensual_miles_sacos_lag_4s_mean,exportaciones_mensual_miles_sacos_ma_4s_mean,exportaciones_mensual_miles_sacos_mean,exportaciones_mensual_miles_sacos_var_4s_mean,fecha_mes,gwetroot_ma_4s_mean,gwettop_ma_4s_mean,indice_climatico_ajustado_x_mean,lluvia_acum_4s,lluvia_acum_8s,mes_referencia_y,precio_externo_exdock_cent_usd_lb_lag_1s_mean,precio_externo_exdock_cent_usd_lb_lag_4s_mean,precio_externo_exdock_cent_usd_lb_ma_4s_mean,precio_externo_exdock_cent_usd_lb_mean,precio_externo_exdock_cent_usd_lb_var_4s_mean,precio_interno_cop_carga_lag_1s_mean,precio_interno_cop_carga_lag_4s_mean,precio_interno_cop_carga_ma_4s_mean,precio_interno_cop_carga_mean,precio_interno_cop_carga_var_4s_mean,produccion_mensual_proxy_t,rendimiento_departamental_t_ha,t2m_max_ma_4s_mean,trm_promedio_semana_cop_usd_mean,trm_viernes_cop_usd_lag_1s_mean,trm_viernes_cop_usd_lag_4s_mean,trm_viernes_cop_usd_ma_4s_mean,trm_viernes_cop_usd_mean,trm_viernes_cop_usd_var_4s_mean,valor_cosecha_anual_millones
16.54285714285714,0.6203571428571428,0.6264285714285714,284,12.28714285714286,14.73571428571429,83.41285714285715,25.80321428571429,18.0225,21.23392857142857,0.1710714285714285,2021,-3.005982142857143,1752.93,ANTIOQUIA,0,0,0,1,0,1,0,1,0,0,1098.29675,986.834,1079.719625,1135.451,0.1505997969263321,2021-11-01,0.6216071428571428,0.6278571428571429,0.8348013021097964,48.40571428571428,126.1442857142857,11,15.345,15.63,15.3925,15.25,-0.0243122200895713,1901535.714285714,1782785.714285715,1884900.297619048,1997101.19047619,0.1200479447750993,208.0772020354616,1.3294681834398232,26.08607142857143,3895.2825,3869.565,3775.7775,3858.4025,3925.4875,0.0396317075,10768530.45442331
15.30142857142857,0.622,0.63,355,16.86857142857143,15.06114285714286,84.674,26.03485714285714,18.148,21.288,0.162,2021,0.1189285714285718,1752.93,ANTIOQUIA,0,0,0,1,0,1,0,1,0,0,1160.8342,1141.7968,1157.6613,1167.18,0.0223551698840372,2021-12-01,0.6237857142857143,0.6337857142857143,0.8308317744934186,72.21857142857142,135.9214285714286,12,15.65,15.35,15.6,15.75,0.02622950819672128,2132280.952380952,2026538.095238095,2113089.285714286,2115742.857142857,0.04876720131228032,254.8071837481116,1.9241929343865714,25.89707142857143,3966.816,3967.634,3930.056,3953.66,3962.24,0.008243486,10768530.45442331
15.6875,0.6221428571428571,0.6303571428571428,284,12.35571428571428,14.26142857142857,81.07249999999999,26.40214285714286,17.70392857142857,21.24357142857143,0.1685714285714285,2022,0.1241964285714286,1789.27,ANTIOQUIA,0,0,0,0,0,1,0,1,0,0,1065.66525,1167.18,1082.584375,1031.827,-0.1159658321766994,2022-01-01,0.6222321428571429,0.6314285714285715,0.8287720134288248,57.54142857142858,114.4628571428571,1,15.5625,15.75,15.59375,15.5,-0.0158730158730159,2144267.857142857,2108607.142857143,2134491.071428572,2153767.857142857,0.02146746350656565,192.2355904135348,1.1644892912526361,25.95776785714286,4001.5425,3995.6425,3965.7175,3999.85,3996.0025,0.0078500875,14502232.05729942
15.53392857142857,0.6085714285714285,0.6135714285714287,284,17.71,14.30642857142857,79.78178571428572,27.18857142857143,17.78464285714286,21.61928571428571,0.1714285714285714,2022,1.575982142857143,1789.27,ANTIOQUIA,0,0,0,0,0,0,0,1,0,0,995.3815,1031.827,1001.45575,983.233,-0.0470951041211366,2022-02-01,0.6077678571428571,0.609375,0.8420854048214541,56.00142857142858,113.5428571428571,2,15.5975,15.5,15.58125,15.63,0.0083870967741936,2198821.428571428,2153767.857142857,2187377.976190476,2212119.047619048,0.0270412944136053,205.5237648660833,1.3707363012922789,27.14607142857143,3938.4075,3947.5125,3996.0025,3952.405,3929.5225,-0.0166138025,14502232.05729942
16.33914285714285,0.7265714285714286,0.7677142857142857,355,38.55571428571429,15.44485714285714,87.65857142857143,25.41057142857143,18.29142857142857,21.06885714285714,0.1691428571428571,2022,2.816214285714286,1789.27,ANTIOQUIA,0,0,1,1,1,0,0,0,0,0,1093.1474,1010.7116,1079.4081,1120.626,0.1117887621753949,2022-03-01,0.6853571428571429,0.7190714285714286,0.8903649931664919,136.3557142857143,217.81,3,16.926,15.954,16.764,17.25,0.08291746641074847,2035380.952380952,2177838.095238095,2065550.0,1994971.428571429,-0.0827784541126331,202.4231908271553,1.518207157236262,25.75928571428572,3806.814,3830.144,3904.84,3842.352,3802.974,-0.025956128,14502232.05729942
15.94428571428571,0.8721428571428572,0.8703571428571428,284,36.28285714285714,15.66321428571429,89.29714285714286,24.70607142857143,18.37714285714286,20.93892857142857,0.1453571428571428,2022,2.897589285714286,1789.27,ANTIOQUIA,0,0,1,0,1,0,0,0,0,0,916.1565,1120.626,950.23475,848.0,-0.243280095232486,2022-04-01,0.81875,0.8354464285714286,0.9094689811966927,142.7957142857143,253.6985714285714,4,17.535,17.25,17.4875,17.63,0.0220289855072464,2007833.333333333,1983535.714285714,2006946.428571429,2030119.047619048,0.02352208753664078,166.1021806568561,1.051317644365756,25.26107142857143,3801.7925,3777.1475,3802.19,3790.15,3825.0175,0.006153222500000001,14502232.05729942
16.33142857142857,0.937142857142857,0.9060714285714285,284,32.22142857142858,15.99178571428572,89.22142857142856,25.15607142857143,18.51678571428571,21.29035714285714,0.1546428571428571,2022,1.630267857142857,1789.27,ANTIOQUIA,0,0,1,0,1,0,0,0,0,0,920.19725,848.0,908.1643750000001,944.263,0.1135176886792452,2022-05-01,0.9183035714285714,0.895625,0.9354410117438594,136.9185714285714,279.7142857142857,5,17.255,17.63,17.3175,17.13,-0.0283607487237662,2088214.285714285,2030119.047619048,2073869.047619048,2097571.428571429,0.0333452460197097,225.2345569706969,1.3643843424008413,24.96848214285714,4028.5875,4030.1425,3825.0175,3982.1,4016.66,0.05104546,14502232.05729942
15.48342857142857,0.9537142857142857,0.9171428571428573,355,43.65285714285714,15.58485714285714,90.51571428571428,24.35028571428571,17.974,20.62285714285714,0.1325714285714285,2022,1.596928571428571,1789.27,ANTIOQUIA,0,0,1,0,1,0,0,1,0,0,940.0526,943.2103999999999,940.5789000000001,939.0,-0.00445892722684256,2022-06-01,0.9522142857142857,0.9159285714285715,0.9240488692574615,165.9757142857143,339.8,6,17.33,17.18,17.305,17.38,0.01167542323409216,2149800.0,2102657.142857143,2142335.714285715,2177485.714285715,0.03550887367317936,210.6175650728936,1.645626792925428,24.4655,3951.326,3926.28,3967.654,3936.874,3983.566,0.005958063999999999,14502232.05729942
17.09642857142857,0.9153571428571429,0.8939285714285714,284,34.15571428571429,15.58821428571429,88.18357142857143,25.015,18.03607142857143,21.08678571428571,0.1760714285714285,2022,3.384375,1789.27,ANTIOQUIA,0,0,1,0,1,0,0,1,0,0,1000.134,939.0,989.9449999999999,1020.512,0.0868072417465388,2022-07-01,0.927767857142857,0.9000892857142858,0.9227315042324513,110.3685714285714,239.4385714285714,7,17.38,17.38,17.38,17.38,0.0,2246607.142857143,2191107.142857143,2243687.5,2248178.571428572,0.02655569622475925,208.9785175193052,1.265911505926575,24.93035714285714,4387.6125,4351.6325,4036.55,4290.57,4377.015,0.0856484775,14502232.05729942
18.12142857142857,0.9424999999999999,0.9078571428571428,284,23.69428571428571,15.3625,87.58999999999999,25.03142857142857,18.13,20.98428571428571,0.1567857142857143,2022,1.484732142857143,1789.27,ANTIOQUIA,0,0,1,0,1,0,0,1,0,0,909.1279999999999,1020.512,927.692,872.0,-0.1455269511774481,2022-08-01,0.9416071428571429,0.9100892857142857,0.9242120428101386,144.1,254.4685714285714,8,17.425,17.38,17.4175,17.44,0.0034522439585731,2238892.857142857,2248178.571428572,2245678.571428572,2296321.428571429,0.0218939049029289,210.1746259244753,1.2731570707358881,24.89491071428571,4315.08,4305.83,4377.015,4327.3975,4327.76,-0.0110911425,14502232.05729942
17.53828571428571,0.8879999999999999,0.8771428571428572,355,33.88857142857143,15.45,89.02342857142858,24.916,17.91571428571428,20.80914285714286,0.1351428571428571,2022,2.211071428571429,1789.27,ANTIOQUIA,0,0,1,0,1,0,0,1,0,0,827.2,860.8,832.8,816.0,-0.05137614678899072,2022-09-01,0.8940714285714286,0.8791428571428572,0.9152572324075056,118.5214285714286,281.3885714285714,9,17.936,17.564,17.874,18.06,0.02844036697247688,2419914.285714286,2335314.285714286,2402171.428571429,2409257.142857143,0.03500465492848299,184.705624890424,1.4602592219184727,25.13321428571428,4438.996,4416.476000000001,4355.554,4411.462,4456.98,0.023475984,14502232.05729942
16.44892857142857,0.9299999999999999,0.9032142857142856,284,35.35428571428571,15.50285714285714,91.64214285714286,23.85571428571428,17.965,20.33392857142857,0.1246428571428571,2022,2.135267857142857,1789.27,ANTIOQUIA,0,0,1,0,1,0,0,1,0,0,912.0,816.0,896.0,944.0,0.1568627450980393,2022-10-01,0.9125892857142857,0.8922321428571428,0.9201863113188353,123.3357142857143,223.09,10,18.06,18.06,18.06,18.06,0.0,2344321.428571429,2388750.0,2342491.071428571,2270857.142857143,-0.04900065218703455,196.6649818977176,1.191320841742328,24.26517857142857,4716.65,4686.475,4454.5425,4627.37,4743.695,0.06502736,14502232.05729942
